#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
REACT_6167	156	168	20	933	2.1	136	18049	0.75	CD2BP2,CPSF4,ELK1,FOXC1,FOXL1,FUS,HNRNPA3,MZF1,NCBP2,POLR2F,POLR2G,RBMX,RPL35A,RPS24,RPS3,RPSA,SFRS1,SMC1A,SRRM1,U2AF1	ENSG00000003756,ENSG00000008988,ENSG00000011304,ENSG00000037241,ENSG00000055332,ENSG00000060339,ENSG00000063177,ENSG00000063244,ENSG00000065978,ENSG00000071082,ENSG00000077312,ENSG00000083845,ENSG00000089009,ENSG00000089157,ENSG00000092199,ENSG00000096150,ENSG00000099783,ENSG00000099817,ENSG00000100028,ENSG00000100316,ENSG00000102978,ENSG00000104824,ENSG00000104852,ENSG00000105193,ENSG00000105258,ENSG00000105323,ENSG00000105372,ENSG00000105640,ENSG00000105705,ENSG00000108107,ENSG00000108298,ENSG00000108424,ENSG00000109475,ENSG00000110700,ENSG00000111786,ENSG00000112081,ENSG00000112306,ENSG00000114030,ENSG00000114391,ENSG00000115268,ENSG00000115875,ENSG00000116251,ENSG00000118181,ENSG00000122026,ENSG00000122406,ENSG00000122566,ENSG00000124193,ENSG00000124614,ENSG00000125651,ENSG00000125691,ENSG00000125743,ENSG00000125835,ENSG00000125944,ENSG00000126945,ENSG00000129824,ENSG00000130255,ENSG00000131469,ENSG00000132341,ENSG00000134419,ENSG00000135486,ENSG00000135829,ENSG00000136942,ENSG00000137154,ENSG00000138668,ENSG00000139343,ENSG00000140988,ENSG00000142534,ENSG00000142541,ENSG00000142676,ENSG00000142937,ENSG00000143947,ENSG00000143977,ENSG00000144713,ENSG00000145425,ENSG00000145592,ENSG00000147403,ENSG00000147604,ENSG00000147669,ENSG00000148303,ENSG00000149806,ENSG00000156482,ENSG00000161016,ENSG00000161547,ENSG00000161970,ENSG00000162244,ENSG00000163682,ENSG00000163882,ENSG00000164587,ENSG00000165119,ENSG00000166441,ENSG00000167088,ENSG00000167526,ENSG00000169045,ENSG00000169100,ENSG00000169813,ENSG00000171858,ENSG00000171863,ENSG00000172809,ENSG00000174748,ENSG00000177600,ENSG00000177700,ENSG00000177954,ENSG00000181222,ENSG00000182004,ENSG00000182774,ENSG00000183684,ENSG00000184779,ENSG00000186468,ENSG00000188342,ENSG00000188846,ENSG00000196656,ENSG00000197111,ENSG00000197728,ENSG00000197756,ENSG00000197958,ENSG00000198034,ENSG00000198242,ENSG00000198637,ENSG00000198755,ENSG00000198918,ENSG00000205937,ENSG00000213741,ENSG00000215472,ENSG00000221983,ENSG00000223367,ENSG00000225837,ENSG00000226225,ENSG00000227081,ENSG00000227097,ENSG00000229117,ENSG00000231500,ENSG00000233927,ENSG00000234490,ENSG00000235650,ENSG00000236568,ENSG00000241343	1.0455177475E0	9.79009E-5	6.12964E-4
REACT_20605	44	51	9	944	0.94	35	18150	0.19	CNOT3,EDC3,EIF4A1,ELK1,EXOSC8,FOXC1,FOXL1,MZF1,PAN3	ENSG00000038358,ENSG00000063046,ENSG00000070756,ENSG00000075914,ENSG00000077348,ENSG00000083520,ENSG00000106355,ENSG00000107371,ENSG00000110063,ENSG00000110367,ENSG00000111596,ENSG00000113300,ENSG00000114867,ENSG00000125107,ENSG00000130520,ENSG00000130713,ENSG00000135473,ENSG00000138767,ENSG00000144580,ENSG00000149115,ENSG00000155508,ENSG00000156976,ENSG00000164167,ENSG00000170860,ENSG00000172239,ENSG00000172850,ENSG00000175324,ENSG00000182973,ENSG00000198791,ENSG00000204392,ENSG00000223496,ENSG00000224979,ENSG00000225998,ENSG00000231502,ENSG00000236826	1.5981761894E0	2.65896E-4	1.34993E-3
REACT_1046	23	28	6	947	0.63	17	18168	0.09	DLD,FOXC1,FOXL1,LDHB,MZF1,PDHA1	ENSG00000062485,ENSG00000073578,ENSG00000091483,ENSG00000101365,ENSG00000105953,ENSG00000117118,ENSG00000118596,ENSG00000119689,ENSG00000134333,ENSG00000136143,ENSG00000141526,ENSG00000146701,ENSG00000163541,ENSG00000168291,ENSG00000172270,ENSG00000172340,ENSG00000204370	1.9126641158E0	7.296E-4	2.6752E-3
REACT_13	124	166	18	935	1.89	106	18079	0.58	DLD,ELK1,FOXC1,FOXL1,GATM,GSTZ1,MZF1,ODC1,PSMB5,PSMB8,PSMB9,PSMD13,PSMD5,PSME3,PSMF1,SAT1,SHMT1,SLC6A6	ENSG00000003989,ENSG00000008311,ENSG00000013275,ENSG00000017483,ENSG00000021488,ENSG00000038274,ENSG00000065154,ENSG00000070669,ENSG00000072506,ENSG00000075239,ENSG00000078070,ENSG00000084110,ENSG00000087916,ENSG00000088826,ENSG00000092010,ENSG00000092068,ENSG00000099341,ENSG00000100033,ENSG00000100567,ENSG00000100764,ENSG00000100902,ENSG00000100911,ENSG00000101182,ENSG00000101843,ENSG00000102172,ENSG00000103035,ENSG00000103064,ENSG00000103257,ENSG00000103876,ENSG00000104879,ENSG00000104904,ENSG00000105281,ENSG00000105552,ENSG00000105607,ENSG00000105953,ENSG00000108294,ENSG00000108344,ENSG00000110801,ENSG00000112394,ENSG00000113924,ENSG00000115419,ENSG00000115902,ENSG00000115919,ENSG00000116649,ENSG00000117009,ENSG00000118520,ENSG00000119689,ENSG00000120053,ENSG00000120329,ENSG00000123505,ENSG00000125166,ENSG00000126522,ENSG00000127884,ENSG00000129084,ENSG00000130005,ENSG00000130707,ENSG00000130876,ENSG00000131730,ENSG00000131844,ENSG00000135423,ENSG00000138079,ENSG00000138796,ENSG00000139209,ENSG00000139344,ENSG00000139514,ENSG00000142507,ENSG00000142920,ENSG00000143106,ENSG00000143450,ENSG00000148090,ENSG00000148672,ENSG00000148832,ENSG00000149150,ENSG00000151224,ENSG00000151498,ENSG00000151552,ENSG00000151790,ENSG00000155465,ENSG00000159352,ENSG00000159423,ENSG00000159650,ENSG00000160282,ENSG00000161057,ENSG00000161653,ENSG00000162882,ENSG00000163636,ENSG00000163817,ENSG00000164363,ENSG00000165916,ENSG00000166228,ENSG00000167703,ENSG00000168003,ENSG00000168906,ENSG00000171759,ENSG00000173692,ENSG00000174358,ENSG00000175166,ENSG00000183010,ENSG00000183077,ENSG00000185973,ENSG00000186335,ENSG00000196177,ENSG00000198130,ENSG00000205220,ENSG00000223572,ENSG00000237289	1.1888924572E0	4.21115E-5	3.4742E-4
REACT_11045	46	65	11	942	1.15	35	18150	0.19	ELK1,FOXC1,FOXL1,MZF1,PSMB5,PSMB8,PSMB9,PSMD13,PSMD5,PSME3,PSMF1	ENSG00000013275,ENSG00000055130,ENSG00000066027,ENSG00000078304,ENSG00000092010,ENSG00000099341,ENSG00000100567,ENSG00000100764,ENSG00000100902,ENSG00000100911,ENSG00000101182,ENSG00000101843,ENSG00000103035,ENSG00000105568,ENSG00000108294,ENSG00000108344,ENSG00000110801,ENSG00000113575,ENSG00000113712,ENSG00000129084,ENSG00000134982,ENSG00000142507,ENSG00000143106,ENSG00000143947,ENSG00000150991,ENSG00000159352,ENSG00000161057,ENSG00000163636,ENSG00000165916,ENSG00000168036,ENSG00000170315,ENSG00000173692,ENSG00000175166,ENSG00000205220,ENSG00000221983	1.8009677764E0	1.18028E-5	1.11284E-4
REACT_13635	38	49	11	942	1.15	27	18158	0.15	ELK1,FOXC1,FOXL1,MZF1,PSMB5,PSMB8,PSMB9,PSMD13,PSMD5,PSME3,PSMF1	ENSG00000013275,ENSG00000092010,ENSG00000099341,ENSG00000100567,ENSG00000100764,ENSG00000100902,ENSG00000100911,ENSG00000101182,ENSG00000101843,ENSG00000103035,ENSG00000108294,ENSG00000108344,ENSG00000110801,ENSG00000129084,ENSG00000142507,ENSG00000143106,ENSG00000143947,ENSG00000150991,ENSG00000159352,ENSG00000161057,ENSG00000163636,ENSG00000165916,ENSG00000170315,ENSG00000173692,ENSG00000175166,ENSG00000205220,ENSG00000221983	2.0609196461E0	1.53499E-6	2.53273E-5
REACT_1675	34	37	7	946	0.73	27	18158	0.15	ELK1,FOXC1,FOXL1,MZF1,NCBP2,POLR2F,POLR2G	ENSG00000020426,ENSG00000099817,ENSG00000101654,ENSG00000102978,ENSG00000104884,ENSG00000105258,ENSG00000110768,ENSG00000111358,ENSG00000111701,ENSG00000111880,ENSG00000125651,ENSG00000134480,ENSG00000145736,ENSG00000147669,ENSG00000160710,ENSG00000163161,ENSG00000163882,ENSG00000177700,ENSG00000181222,ENSG00000188342,ENSG00000196235,ENSG00000197381,ENSG00000221974,ENSG00000226384,ENSG00000233149,ENSG00000234370,ENSG00000236895	1.6046972279E0	1.22554E-3	3.8517E-3
REACT_383	75	101	12	941	1.26	63	18122	0.35	ELK1,FOXC1,FOXL1,MZF1,POLA1,PSMB5,PSMB8,PSMB9,PSMD13,PSMD5,PSME3,PSMF1	ENSG00000006634,ENSG00000013275,ENSG00000014138,ENSG00000035928,ENSG00000049541,ENSG00000062822,ENSG00000065328,ENSG00000073111,ENSG00000076003,ENSG00000077514,ENSG00000091651,ENSG00000092010,ENSG00000093009,ENSG00000094804,ENSG00000097046,ENSG00000099341,ENSG00000100297,ENSG00000100479,ENSG00000100567,ENSG00000100764,ENSG00000100902,ENSG00000100911,ENSG00000101003,ENSG00000101182,ENSG00000101843,ENSG00000103035,ENSG00000104738,ENSG00000105325,ENSG00000106399,ENSG00000106628,ENSG00000108294,ENSG00000108344,ENSG00000110801,ENSG00000111445,ENSG00000115942,ENSG00000115947,ENSG00000117748,ENSG00000123374,ENSG00000124762,ENSG00000129084,ENSG00000132383,ENSG00000133119,ENSG00000135336,ENSG00000138346,ENSG00000142507,ENSG00000143106,ENSG00000143947,ENSG00000146143,ENSG00000150991,ENSG00000159352,ENSG00000161057,ENSG00000163636,ENSG00000163918,ENSG00000165916,ENSG00000166508,ENSG00000170315,ENSG00000173692,ENSG00000175166,ENSG00000177084,ENSG00000198056,ENSG00000204086,ENSG00000205220,ENSG00000221983	1.2997107326E0	3.11926E-4	1.47051E-3
REACT_6185	149	197	22	931	2.31	127	18058	0.7	ELK1,FOXC1,FOXL1,GTF2E1,HLA-A,MZF1,NCBP2,NUP160,PACS1,POLR2F,POLR2G,PPIA,PSMB5,PSMB8,PSMB9,PSMD13,PSMD5,PSME3,PSMF1,SUPT4H1,TPR,XRCC5	ENSG00000005022,ENSG00000006125,ENSG00000010610,ENSG00000010810,ENSG00000013275,ENSG00000020426,ENSG00000047249,ENSG00000060069,ENSG00000064995,ENSG00000069248,ENSG00000072958,ENSG00000075188,ENSG00000085415,ENSG00000092010,ENSG00000093000,ENSG00000094914,ENSG00000099341,ENSG00000099817,ENSG00000100280,ENSG00000100387,ENSG00000100567,ENSG00000100764,ENSG00000100902,ENSG00000100911,ENSG00000101146,ENSG00000101158,ENSG00000101182,ENSG00000101654,ENSG00000101843,ENSG00000102900,ENSG00000102978,ENSG00000103035,ENSG00000103363,ENSG00000104884,ENSG00000105258,ENSG00000105656,ENSG00000106290,ENSG00000108294,ENSG00000108344,ENSG00000108424,ENSG00000108559,ENSG00000110768,ENSG00000110801,ENSG00000111358,ENSG00000111581,ENSG00000111880,ENSG00000113569,ENSG00000114030,ENSG00000120253,ENSG00000120656,ENSG00000121966,ENSG00000124789,ENSG00000125651,ENSG00000126883,ENSG00000129084,ENSG00000129354,ENSG00000130699,ENSG00000132182,ENSG00000132341,ENSG00000134480,ENSG00000136238,ENSG00000136807,ENSG00000137309,ENSG00000137947,ENSG00000138750,ENSG00000139496,ENSG00000142507,ENSG00000143106,ENSG00000143947,ENSG00000145736,ENSG00000147133,ENSG00000147669,ENSG00000148835,ENSG00000150991,ENSG00000151729,ENSG00000152056,ENSG00000153201,ENSG00000154582,ENSG00000155561,ENSG00000159352,ENSG00000160791,ENSG00000161057,ENSG00000161203,ENSG00000163002,ENSG00000163161,ENSG00000163636,ENSG00000163882,ENSG00000165417,ENSG00000165916,ENSG00000166337,ENSG00000169100,ENSG00000170315,ENSG00000172116,ENSG00000173692,ENSG00000174405,ENSG00000175166,ENSG00000175334,ENSG00000177700,ENSG00000178562,ENSG00000180370,ENSG00000181163,ENSG00000181222,ENSG00000182287,ENSG00000182866,ENSG00000183020,ENSG00000185049,ENSG00000187735,ENSG00000188342,ENSG00000188986,ENSG00000196235,ENSG00000196313,ENSG00000196419,ENSG00000204356,ENSG00000205220,ENSG00000206268,ENSG00000206357,ENSG00000213024,ENSG00000221974,ENSG00000221983,ENSG00000226384,ENSG00000229363,ENSG00000231044,ENSG00000233149,ENSG00000233801,ENSG00000234370,ENSG00000236895,ENSG00000239713	1.2119401685E0	4.65265E-6	5.11791E-5
REACT_12472	16	18	5	948	0.52	11	18174	0.06	FOXC1,FOXL1,MZF1,POLR2F,POLR2G	ENSG00000099817,ENSG00000100697,ENSG00000102978,ENSG00000105258,ENSG00000113360,ENSG00000128191,ENSG00000132341,ENSG00000147669,ENSG00000163882,ENSG00000177700,ENSG00000181222	2.1649354176E0	8.35105E-4	2.90089E-3
REACT_508	9	11	4	949	0.42	5	18180	0.03	FOXC1,FOXL1,MZF1,SHC1	ENSG00000102882,ENSG00000115325,ENSG00000129965,ENSG00000169047,ENSG00000185950	2.7295250178E0	6.29423E-4	2.44364E-3
