#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
hsa04130	31	37	7	946	0.73	24	18161	0.13	BNIP1,ELK1,FOXC1,FOXL1,GOSR2,MZF1,VTI1A	ENSG00000053501,ENSG00000079950,ENSG00000092531,ENSG00000099940,ENSG00000103496,ENSG00000104915,ENSG00000105829,ENSG00000106089,ENSG00000106636,ENSG00000108587,ENSG00000111450,ENSG00000117758,ENSG00000124222,ENSG00000124333,ENSG00000135604,ENSG00000136874,ENSG00000143740,ENSG00000162236,ENSG00000166900,ENSG00000168818,ENSG00000168899,ENSG00000170310,ENSG00000171045,ENSG00000178750	1.7226454664E0	6.8233E-4	8.27325E-3
hsa04260	50	75	6	947	0.63	44	18141	0.24	CACNB1,COX7C,FOXC1,FOXL1,MZF1,UQCRQ	ENSG00000006116,ENSG00000007402,ENSG00000075429,ENSG00000075461,ENSG00000081248,ENSG00000090020,ENSG00000092054,ENSG00000105605,ENSG00000107796,ENSG00000108878,ENSG00000111775,ENSG00000112695,ENSG00000115944,ENSG00000126267,ENSG00000127540,ENSG00000129991,ENSG00000131055,ENSG00000131174,ENSG00000135940,ENSG00000137731,ENSG00000140416,ENSG00000140740,ENSG00000142408,ENSG00000143549,ENSG00000151062,ENSG00000151067,ENSG00000156467,ENSG00000157388,ENSG00000159251,ENSG00000161281,ENSG00000164919,ENSG00000166862,ENSG00000167460,ENSG00000167535,ENSG00000173660,ENSG00000176340,ENSG00000178741,ENSG00000179091,ENSG00000182389,ENSG00000184076,ENSG00000187581,ENSG00000197616,ENSG00000198804,ENSG00000198938	960200.59107E-6	3.69376E-2	8.23667E-2
hsa05216	26	34	7	946	0.73	19	18166	0.1	CCDC6,FOXC1,FOXL1,HRAS,MZF1,NRAS,TPR	ENSG00000039068,ENSG00000081059,ENSG00000102882,ENSG00000114354,ENSG00000125618,ENSG00000126934,ENSG00000132170,ENSG00000133703,ENSG00000138293,ENSG00000141510,ENSG00000143549,ENSG00000168036,ENSG00000198400,ENSG00000204231,ENSG00000206289,ENSG00000227322,ENSG00000228333,ENSG00000231321,ENSG00000235712	1.9565355949E0	2.12198E-4	3.7424E-3
hsa04621	60	68	8	945	0.84	52	18133	0.29	CCL13,CCL8,CHUK,CXCL1,FOXC1,FOXL1,MZF1,XIAP	ENSG00000023445,ENSG00000064012,ENSG00000073009,ENSG00000080824,ENSG00000081041,ENSG00000081770,ENSG00000087077,ENSG00000091106,ENSG00000091592,ENSG00000096384,ENSG00000100324,ENSG00000102882,ENSG00000103313,ENSG00000103490,ENSG00000104312,ENSG00000104365,ENSG00000104825,ENSG00000105483,ENSG00000106100,ENSG00000108688,ENSG00000108691,ENSG00000109339,ENSG00000110330,ENSG00000112062,ENSG00000112851,ENSG00000118168,ENSG00000118503,ENSG00000132357,ENSG00000137752,ENSG00000137757,ENSG00000140368,ENSG00000156711,ENSG00000157625,ENSG00000161570,ENSG00000162711,ENSG00000166598,ENSG00000167207,ENSG00000169429,ENSG00000169900,ENSG00000172156,ENSG00000173039,ENSG00000175104,ENSG00000185386,ENSG00000187796,ENSG00000188130,ENSG00000204490,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	1.0825016573E0	9.44918E-3	3.81905E-2
hsa04110	95	119	12	941	1.26	83	18102	0.46	CDC16,E2F4,ELK1,FOXC1,FOXL1,MZF1,RAD21,SMC1A,SMC3,TFDP1,YWHAG,YWHAZ	ENSG00000002822,ENSG00000005339,ENSG00000006634,ENSG00000007968,ENSG00000053900,ENSG00000055130,ENSG00000073111,ENSG00000076003,ENSG00000077935,ENSG00000079335,ENSG00000080839,ENSG00000081377,ENSG00000091651,ENSG00000092969,ENSG00000093009,ENSG00000094804,ENSG00000094880,ENSG00000097007,ENSG00000097046,ENSG00000099860,ENSG00000100297,ENSG00000100387,ENSG00000100393,ENSG00000101972,ENSG00000103479,ENSG00000104738,ENSG00000105173,ENSG00000105325,ENSG00000111276,ENSG00000112242,ENSG00000112576,ENSG00000112742,ENSG00000115942,ENSG00000115947,ENSG00000116478,ENSG00000116670,ENSG00000116717,ENSG00000116809,ENSG00000118007,ENSG00000118971,ENSG00000119699,ENSG00000123374,ENSG00000124762,ENSG00000127564,ENSG00000128245,ENSG00000129055,ENSG00000129355,ENSG00000129757,ENSG00000130222,ENSG00000133740,ENSG00000134057,ENSG00000134308,ENSG00000134480,ENSG00000135336,ENSG00000135446,ENSG00000135476,ENSG00000135679,ENSG00000141510,ENSG00000141552,ENSG00000145604,ENSG00000147082,ENSG00000147883,ENSG00000147889,ENSG00000149311,ENSG00000149554,ENSG00000153107,ENSG00000154473,ENSG00000156970,ENSG00000157456,ENSG00000158402,ENSG00000164045,ENSG00000164162,ENSG00000164611,ENSG00000166483,ENSG00000166508,ENSG00000166851,ENSG00000166949,ENSG00000169679,ENSG00000175054,ENSG00000175387,ENSG00000175793,ENSG00000176248,ENSG00000176386	1.0229006108E0	2.63155E-3	1.77727E-2
hsa04114	83	108	11	942	1.15	72	18113	0.4	CDC16,CHP,ELK1,FOXC1,FOXL1,MZF1,PPP1CA,SMC1A,SMC3,YWHAG,YWHAZ	ENSG00000017427,ENSG00000053900,ENSG00000055130,ENSG00000058404,ENSG00000065613,ENSG00000066027,ENSG00000066923,ENSG00000071242,ENSG00000072133,ENSG00000072803,ENSG00000077935,ENSG00000078295,ENSG00000078304,ENSG00000087586,ENSG00000094880,ENSG00000096433,ENSG00000100387,ENSG00000100918,ENSG00000102882,ENSG00000105173,ENSG00000105568,ENSG00000112029,ENSG00000113575,ENSG00000116670,ENSG00000117676,ENSG00000120910,ENSG00000123104,ENSG00000123374,ENSG00000127564,ENSG00000128245,ENSG00000129055,ENSG00000129810,ENSG00000129965,ENSG00000134057,ENSG00000134308,ENSG00000135476,ENSG00000138031,ENSG00000138814,ENSG00000140443,ENSG00000141552,ENSG00000143933,ENSG00000145349,ENSG00000150995,ENSG00000153107,ENSG00000155897,ENSG00000157456,ENSG00000158402,ENSG00000160014,ENSG00000162104,ENSG00000163806,ENSG00000164162,ENSG00000164611,ENSG00000164742,ENSG00000165059,ENSG00000166851,ENSG00000166869,ENSG00000169679,ENSG00000169885,ENSG00000172680,ENSG00000174233,ENSG00000176248,ENSG00000176386,ENSG00000178372,ENSG00000183943,ENSG00000186298,ENSG00000188130,ENSG00000188386,ENSG00000198668,ENSG00000204710,ENSG00000213639,ENSG00000214575,ENSG00000221823	1.0776090707E0	2.66969E-3	1.77727E-2
hsa04310	109	156	12	941	1.26	97	18088	0.53	CHD8,CHP,CSNK1E,CTBP1,ELK1,FOXC1,FOXL1,LRP5,MZF1,NLK,SFRP2,SFRP4	ENSG00000002745,ENSG00000005339,ENSG00000055130,ENSG00000058404,ENSG00000061492,ENSG00000066027,ENSG00000067560,ENSG00000067900,ENSG00000070018,ENSG00000070770,ENSG00000072736,ENSG00000072803,ENSG00000078304,ENSG00000081059,ENSG00000085741,ENSG00000092377,ENSG00000100387,ENSG00000100393,ENSG00000100968,ENSG00000101333,ENSG00000101849,ENSG00000102312,ENSG00000104290,ENSG00000104332,ENSG00000104371,ENSG00000105568,ENSG00000105989,ENSG00000107404,ENSG00000109339,ENSG00000111186,ENSG00000111432,ENSG00000112033,ENSG00000112576,ENSG00000113575,ENSG00000113712,ENSG00000115596,ENSG00000116161,ENSG00000118971,ENSG00000120057,ENSG00000120910,ENSG00000128340,ENSG00000134318,ENSG00000134982,ENSG00000135925,ENSG00000136238,ENSG00000137841,ENSG00000138814,ENSG00000139174,ENSG00000141510,ENSG00000143816,ENSG00000145349,ENSG00000146122,ENSG00000147869,ENSG00000149782,ENSG00000154229,ENSG00000154342,ENSG00000154764,ENSG00000156076,ENSG00000157240,ENSG00000158955,ENSG00000162552,ENSG00000163251,ENSG00000163637,ENSG00000163904,ENSG00000164930,ENSG00000165059,ENSG00000165879,ENSG00000166869,ENSG00000166949,ENSG00000168036,ENSG00000168646,ENSG00000169750,ENSG00000169884,ENSG00000173218,ENSG00000175029,ENSG00000175387,ENSG00000175592,ENSG00000175792,ENSG00000177283,ENSG00000177565,ENSG00000178585,ENSG00000180138,ENSG00000180340,ENSG00000181274,ENSG00000182621,ENSG00000183943,ENSG00000188386,ENSG00000188763,ENSG00000196470,ENSG00000204435,ENSG00000206406,ENSG00000221823,ENSG00000224398,ENSG00000224774,ENSG00000228875,ENSG00000230700,ENSG00000232960	866256.54566E-6	8.02688E-3	3.46048E-2
hsa00260	30	31	7	946	0.73	23	18162	0.13	CHDH,DLD,FOXC1,FOXL1,GATM,PIPOX,SHMT1	ENSG00000023330,ENSG00000069535,ENSG00000092621,ENSG00000100116,ENSG00000110887,ENSG00000113492,ENSG00000116761,ENSG00000123453,ENSG00000130005,ENSG00000131471,ENSG00000131480,ENSG00000132837,ENSG00000135069,ENSG00000145020,ENSG00000145692,ENSG00000146733,ENSG00000160200,ENSG00000167720,ENSG00000168237,ENSG00000172482,ENSG00000178445,ENSG00000182199,ENSG00000189221	1.7652601423E0	5.51722E-4	8.23339E-3
hsa04360	102	126	13	940	1.36	89	18096	0.49	CHP,ELK1,EPHA4,EPHB4,FOXC1,FOXL1,HRAS,MZF1,NCK2,NRAS,NRP1,PAK1,SEMA4G	ENSG00000001617,ENSG00000010319,ENSG00000010810,ENSG00000012171,ENSG00000065320,ENSG00000067560,ENSG00000067900,ENSG00000070831,ENSG00000070886,ENSG00000072736,ENSG00000074527,ENSG00000075213,ENSG00000077264,ENSG00000080224,ENSG00000082684,ENSG00000090776,ENSG00000092421,ENSG00000097007,ENSG00000099204,ENSG00000099617,ENSG00000100968,ENSG00000101349,ENSG00000102882,ENSG00000105976,ENSG00000106123,ENSG00000106683,ENSG00000107562,ENSG00000107731,ENSG00000112902,ENSG00000113763,ENSG00000114353,ENSG00000120910,ENSG00000121966,ENSG00000125266,ENSG00000127955,ENSG00000128340,ENSG00000130669,ENSG00000133216,ENSG00000133703,ENSG00000134318,ENSG00000135333,ENSG00000135622,ENSG00000136040,ENSG00000136238,ENSG00000137843,ENSG00000137872,ENSG00000138623,ENSG00000138814,ENSG00000138835,ENSG00000142627,ENSG00000143434,ENSG00000143590,ENSG00000145147,ENSG00000145242,ENSG00000145715,ENSG00000146904,ENSG00000148948,ENSG00000150093,ENSG00000153993,ENSG00000154134,ENSG00000154928,ENSG00000157851,ENSG00000158092,ENSG00000162631,ENSG00000163995,ENSG00000164050,ENSG00000165410,ENSG00000166869,ENSG00000167680,ENSG00000168758,ENSG00000169398,ENSG00000169750,ENSG00000169855,ENSG00000170381,ENSG00000172602,ENSG00000172757,ENSG00000173156,ENSG00000173210,ENSG00000180370,ENSG00000182511,ENSG00000182580,ENSG00000184347,ENSG00000184349,ENSG00000187122,ENSG00000187764,ENSG00000188386,ENSG00000196935,ENSG00000198910,ENSG00000221823	1.0338793108E0	1.64013E-3	1.32577E-2
hsa04720	57	70	8	945	0.84	49	18136	0.27	CHP,ELK1,FOXC1,FOXL1,HRAS,MZF1,NRAS,PPP1CA	ENSG00000005339,ENSG00000058404,ENSG00000071242,ENSG00000072133,ENSG00000078061,ENSG00000079337,ENSG00000096433,ENSG00000100393,ENSG00000101333,ENSG00000102882,ENSG00000105464,ENSG00000116473,ENSG00000117676,ENSG00000120910,ENSG00000123104,ENSG00000126934,ENSG00000127314,ENSG00000128272,ENSG00000133703,ENSG00000137841,ENSG00000138814,ENSG00000143933,ENSG00000145349,ENSG00000149782,ENSG00000150086,ENSG00000150995,ENSG00000151067,ENSG00000152822,ENSG00000154229,ENSG00000155511,ENSG00000155897,ENSG00000156052,ENSG00000160014,ENSG00000161509,ENSG00000164742,ENSG00000165059,ENSG00000166869,ENSG00000168959,ENSG00000169885,ENSG00000176884,ENSG00000178372,ENSG00000182621,ENSG00000183454,ENSG00000183943,ENSG00000186298,ENSG00000188386,ENSG00000198668,ENSG00000213639,ENSG00000221823	1.1420905083E0	6.95142E-3	3.18254E-2
hsa04622	65	75	7	946	0.73	58	18127	0.32	CHUK,DDX3X,FOXC1,FOXL1,MAP3K1,MZF1,TBKBP1	ENSG00000003400,ENSG00000064012,ENSG00000067048,ENSG00000068308,ENSG00000073009,ENSG00000083799,ENSG00000088888,ENSG00000101695,ENSG00000102871,ENSG00000104365,ENSG00000104825,ENSG00000107201,ENSG00000108771,ENSG00000109339,ENSG00000112062,ENSG00000120235,ENSG00000120242,ENSG00000121060,ENSG00000126456,ENSG00000127191,ENSG00000127445,ENSG00000131323,ENSG00000137080,ENSG00000137275,ENSG00000143466,ENSG00000145782,ENSG00000147873,ENSG00000147885,ENSG00000147896,ENSG00000149476,ENSG00000156711,ENSG00000160703,ENSG00000168040,ENSG00000168811,ENSG00000169429,ENSG00000171855,ENSG00000173039,ENSG00000175104,ENSG00000177047,ENSG00000183735,ENSG00000184584,ENSG00000185386,ENSG00000185507,ENSG00000186803,ENSG00000188130,ENSG00000188379,ENSG00000197919,ENSG00000204490,ENSG00000206439,ENSG00000214042,ENSG00000223952,ENSG00000228083,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810,ENSG00000234829,ENSG00000236637	838382.38792E-6	4.2217E-2	8.94707E-2
hsa03018	54	66	7	946	0.73	47	18138	0.26	CNOT3,EDC3,ELK1,EXOSC8,FOXC1,FOXL1,MZF1	ENSG00000038358,ENSG00000039123,ENSG00000074800,ENSG00000075914,ENSG00000077348,ENSG00000083520,ENSG00000088930,ENSG00000090060,ENSG00000106355,ENSG00000107371,ENSG00000110063,ENSG00000110367,ENSG00000111596,ENSG00000111674,ENSG00000112941,ENSG00000113013,ENSG00000113300,ENSG00000125107,ENSG00000128534,ENSG00000130332,ENSG00000130520,ENSG00000130713,ENSG00000138767,ENSG00000140395,ENSG00000144381,ENSG00000144580,ENSG00000155508,ENSG00000164167,ENSG00000170860,ENSG00000172850,ENSG00000175324,ENSG00000182973,ENSG00000198677,ENSG00000198791,ENSG00000204351,ENSG00000204392,ENSG00000206353,ENSG00000218823,ENSG00000223493,ENSG00000223496,ENSG00000224979,ENSG00000225737,ENSG00000225998,ENSG00000228896,ENSG00000231502,ENSG00000232616,ENSG00000236826	1.0492844423E0	1.70951E-2	5.52741E-2
hsa04916	73	101	8	945	0.84	65	18120	0.36	CREB3,CREB3L1,ELK1,FOXC1,FOXL1,HRAS,MZF1,NRAS	ENSG00000002745,ENSG00000005339,ENSG00000049130,ENSG00000058404,ENSG00000060566,ENSG00000061492,ENSG00000077498,ENSG00000078295,ENSG00000078401,ENSG00000080166,ENSG00000081059,ENSG00000085741,ENSG00000087460,ENSG00000100393,ENSG00000101333,ENSG00000102882,ENSG00000104290,ENSG00000105989,ENSG00000107404,ENSG00000111186,ENSG00000111432,ENSG00000114353,ENSG00000115138,ENSG00000115596,ENSG00000118260,ENSG00000126934,ENSG00000127955,ENSG00000133703,ENSG00000135925,ENSG00000136160,ENSG00000137841,ENSG00000138031,ENSG00000143578,ENSG00000143816,ENSG00000143933,ENSG00000145349,ENSG00000149782,ENSG00000154229,ENSG00000154342,ENSG00000154764,ENSG00000155897,ENSG00000156052,ENSG00000157240,ENSG00000157404,ENSG00000158955,ENSG00000160014,ENSG00000162104,ENSG00000162552,ENSG00000163251,ENSG00000164742,ENSG00000164930,ENSG00000165059,ENSG00000168036,ENSG00000169884,ENSG00000169885,ENSG00000174233,ENSG00000177283,ENSG00000178372,ENSG00000180340,ENSG00000182621,ENSG00000183943,ENSG00000187098,ENSG00000188763,ENSG00000198211,ENSG00000198668	858640.92389E-6	2.83418E-2	7.23461E-2
hsa04340	40	56	5	948	0.52	35	18150	0.19	CSNK1E,ELK1,FOXC1,FOXL1,MZF1	ENSG00000002745,ENSG00000061492,ENSG00000072803,ENSG00000074047,ENSG00000081479,ENSG00000085741,ENSG00000105989,ENSG00000106571,ENSG00000111186,ENSG00000112175,ENSG00000112210,ENSG00000113712,ENSG00000115596,ENSG00000116985,ENSG00000128602,ENSG00000135925,ENSG00000139549,ENSG00000141551,ENSG00000143816,ENSG00000151292,ENSG00000153162,ENSG00000154342,ENSG00000154764,ENSG00000158955,ENSG00000162552,ENSG00000164161,ENSG00000164690,ENSG00000165059,ENSG00000169118,ENSG00000169884,ENSG00000180138,ENSG00000180447,ENSG00000183682,ENSG00000183943,ENSG00000185920	1.0061611884E0	4.71532E-2	9.62918E-2
hsa04710	12	13	3	950	0.31	9	18176	0.05	CSNK1E,FOXC1,MZF1	ENSG00000008405,ENSG00000049246,ENSG00000121671,ENSG00000123095,ENSG00000126368,ENSG00000132326,ENSG00000133794,ENSG00000134852,ENSG00000141551	1.8527830483E0	1.93178E-2	5.67826E-2
hsa03040	126	152	19	934	1.99	107	18078	0.59	DDX46,ELK1,FOXC1,FOXL1,HNRNPA3,MZF1,NCBP2,PPIE,PRPF40A,RAB43,RBMX,SART1,SF3A3,SF3B1,SFRS1,SNRNP200,SNRNP27,THOC2,U2AF1	ENSG00000021776,ENSG00000051596,ENSG00000060688,ENSG00000063244,ENSG00000067596,ENSG00000076924,ENSG00000077312,ENSG00000079134,ENSG00000084463,ENSG00000085872,ENSG00000087365,ENSG00000092199,ENSG00000096401,ENSG00000099783,ENSG00000099995,ENSG00000100028,ENSG00000100138,ENSG00000100813,ENSG00000101343,ENSG00000102103,ENSG00000104852,ENSG00000104897,ENSG00000106245,ENSG00000106355,ENSG00000110107,ENSG00000111196,ENSG00000111786,ENSG00000112081,ENSG00000113649,ENSG00000115128,ENSG00000115875,ENSG00000116752,ENSG00000119707,ENSG00000119953,ENSG00000124193,ENSG00000124562,ENSG00000125743,ENSG00000125835,ENSG00000126803,ENSG00000128534,ENSG00000130332,ENSG00000130520,ENSG00000131795,ENSG00000131876,ENSG00000132792,ENSG00000134748,ENSG00000135486,ENSG00000136527,ENSG00000139343,ENSG00000139675,ENSG00000140829,ENSG00000141543,ENSG00000141759,ENSG00000143368,ENSG00000143977,ENSG00000146007,ENSG00000150316,ENSG00000160799,ENSG00000161547,ENSG00000162385,ENSG00000163714,ENSG00000164167,ENSG00000164609,ENSG00000165119,ENSG00000165630,ENSG00000167088,ENSG00000168883,ENSG00000169976,ENSG00000170860,ENSG00000172850,ENSG00000173110,ENSG00000182004,ENSG00000183684,ENSG00000188529,ENSG00000189091,ENSG00000198231,ENSG00000204388,ENSG00000204389,ENSG00000204390,ENSG00000204392,ENSG00000204560,ENSG00000212866,ENSG00000215328,ENSG00000215425,ENSG00000215699,ENSG00000224501,ENSG00000224979,ENSG00000225073,ENSG00000225859,ENSG00000225998,ENSG00000226171,ENSG00000229496,ENSG00000230624,ENSG00000231377,ENSG00000231502,ENSG00000231555,ENSG00000232804,ENSG00000233049,ENSG00000233418,ENSG00000233561,ENSG00000234258,ENSG00000234475,ENSG00000235439,ENSG00000235941,ENSG00000236826,ENSG00000237724,ENSG00000242466	1.2345847148E0	1.50181E-5	9.71173E-4
hsa00020	24	29	5	948	0.52	19	18166	0.1	DLD,FOXC1,FOXL1,MZF1,PDHA1	ENSG00000014641,ENSG00000062485,ENSG00000073578,ENSG00000091483,ENSG00000101365,ENSG00000105953,ENSG00000117118,ENSG00000119689,ENSG00000124253,ENSG00000131473,ENSG00000136143,ENSG00000138413,ENSG00000146701,ENSG00000163114,ENSG00000163541,ENSG00000168291,ENSG00000172340,ENSG00000197444,ENSG00000204370	1.6179514251E0	5.83614E-3	2.9795E-2
hsa00280	33	43	5	948	0.52	28	18157	0.15	DLD,FOXC1,FOXL1,MZF1,OXCT1	ENSG00000060971,ENSG00000072506,ENSG00000075239,ENSG00000078070,ENSG00000105552,ENSG00000111275,ENSG00000112972,ENSG00000113790,ENSG00000114054,ENSG00000117305,ENSG00000120437,ENSG00000122971,ENSG00000124370,ENSG00000127884,ENSG00000131844,ENSG00000137124,ENSG00000138029,ENSG00000138356,ENSG00000138796,ENSG00000146085,ENSG00000148090,ENSG00000151498,ENSG00000164904,ENSG00000175198,ENSG00000183044,ENSG00000196177,ENSG00000198130,ENSG00000198754	1.2296903403E0	2.25591E-2	5.91414E-2
hsa00620	35	39	6	947	0.63	29	18156	0.16	DLD,FOXC1,FOXL1,LDHB,MZF1,PDHA1	ENSG00000014641,ENSG00000063854,ENSG00000065833,ENSG00000067225,ENSG00000075239,ENSG00000076555,ENSG00000082212,ENSG00000085662,ENSG00000103253,ENSG00000111275,ENSG00000119640,ENSG00000120437,ENSG00000124253,ENSG00000131069,ENSG00000134333,ENSG00000137106,ENSG00000137124,ENSG00000143627,ENSG00000146701,ENSG00000151376,ENSG00000154930,ENSG00000163114,ENSG00000164904,ENSG00000166800,ENSG00000166816,ENSG00000168291,ENSG00000170634,ENSG00000171989,ENSG00000172497	1.3779209096E0	7.05408E-3	3.18254E-2
hsa04912	76	99	8	945	0.84	68	18117	0.37	ELK1,FOXC1,FOXL1,HRAS,MAP3K1,MAP3K2,MZF1,NRAS	ENSG00000034152,ENSG00000058404,ENSG00000065559,ENSG00000069764,ENSG00000070831,ENSG00000075651,ENSG00000076984,ENSG00000078295,ENSG00000081248,ENSG00000087245,ENSG00000087460,ENSG00000096433,ENSG00000100078,ENSG00000100485,ENSG00000101333,ENSG00000102882,ENSG00000104826,ENSG00000108984,ENSG00000109163,ENSG00000109339,ENSG00000112062,ENSG00000113070,ENSG00000117215,ENSG00000120899,ENSG00000123104,ENSG00000123739,ENSG00000125787,ENSG00000126934,ENSG00000127472,ENSG00000128272,ENSG00000133703,ENSG00000135346,ENSG00000137841,ENSG00000138031,ENSG00000138308,ENSG00000143933,ENSG00000145349,ENSG00000146648,ENSG00000149782,ENSG00000150995,ENSG00000151067,ENSG00000154229,ENSG00000155897,ENSG00000156052,ENSG00000156711,ENSG00000157227,ENSG00000157388,ENSG00000158786,ENSG00000160014,ENSG00000162104,ENSG00000163932,ENSG00000164742,ENSG00000165059,ENSG00000168970,ENSG00000169885,ENSG00000170890,ENSG00000174233,ENSG00000178372,ENSG00000182621,ENSG00000183943,ENSG00000184381,ENSG00000185386,ENSG00000187980,ENSG00000188130,ENSG00000188784,ENSG00000197122,ENSG00000198668,ENSG00000198909	813354.91199E-6	3.49656E-2	7.98038E-2
hsa03450	10	13	4	949	0.42	6	18179	0.03	ELK1,FOXC1,MZF1,XRCC5	ENSG00000122678,ENSG00000152457,ENSG00000166169,ENSG00000174405,ENSG00000187736,ENSG00000196419	2.547148454E0	1.00777E-3	1.00306E-2
hsa04540	63	95	8	945	0.84	55	18130	0.3	ELK1,FOXC1,FOXL1,HRAS,MAP3K2,MZF1,NRAS,TUBB	ENSG00000061918,ENSG00000075886,ENSG00000078295,ENSG00000087460,ENSG00000096433,ENSG00000100311,ENSG00000100485,ENSG00000101162,ENSG00000101333,ENSG00000102468,ENSG00000102882,ENSG00000104833,ENSG00000113721,ENSG00000114353,ENSG00000123104,ENSG00000126934,ENSG00000127589,ENSG00000127824,ENSG00000127955,ENSG00000133703,ENSG00000135914,ENSG00000137285,ENSG00000137764,ENSG00000137841,ENSG00000138031,ENSG00000138669,ENSG00000138798,ENSG00000141551,ENSG00000145431,ENSG00000146648,ENSG00000147246,ENSG00000149782,ENSG00000150995,ENSG00000152086,ENSG00000152402,ENSG00000152661,ENSG00000152822,ENSG00000154229,ENSG00000155897,ENSG00000156052,ENSG00000162104,ENSG00000164742,ENSG00000165059,ENSG00000167553,ENSG00000168959,ENSG00000174233,ENSG00000176014,ENSG00000178462,ENSG00000182621,ENSG00000183785,ENSG00000183943,ENSG00000197122,ENSG00000197461,ENSG00000198033,ENSG00000198211	1.0262467327E0	1.25603E-2	4.5124E-2
hsa04730	52	69	6	947	0.63	46	18139	0.25	ELK1,FOXC1,FOXL1,HRAS,MZF1,NRAS	ENSG00000017427,ENSG00000061918,ENSG00000069764,ENSG00000078061,ENSG00000087460,ENSG00000089250,ENSG00000096433,ENSG00000100078,ENSG00000101333,ENSG00000102882,ENSG00000105568,ENSG00000113575,ENSG00000114353,ENSG00000117215,ENSG00000120063,ENSG00000123104,ENSG00000123739,ENSG00000125675,ENSG00000126934,ENSG00000127472,ENSG00000127955,ENSG00000128266,ENSG00000133703,ENSG00000137841,ENSG00000138308,ENSG00000138669,ENSG00000140443,ENSG00000146535,ENSG00000147571,ENSG00000149782,ENSG00000150995,ENSG00000152208,ENSG00000152402,ENSG00000152822,ENSG00000154229,ENSG00000155511,ENSG00000156052,ENSG00000158786,ENSG00000168959,ENSG00000168970,ENSG00000170890,ENSG00000182621,ENSG00000184381,ENSG00000187980,ENSG00000188784,ENSG00000226460	915638.57491E-6	4.3575E-2	9.08984E-2
hsa03430	21	23	4	949	0.42	17	18168	0.09	ELK1,FOXC1,FOXL1,MZF1	ENSG00000035928,ENSG00000049541,ENSG00000062822,ENSG00000077514,ENSG00000095002,ENSG00000106028,ENSG00000106399,ENSG00000106628,ENSG00000111445,ENSG00000113318,ENSG00000116062,ENSG00000117748,ENSG00000132383,ENSG00000133119,ENSG00000163918,ENSG00000174371,ENSG00000204086	1.5050893022E0	1.85618E-2	5.67826E-2
hsa03050	34	55	10	943	1.05	24	18161	0.13	ELK1,FOXC1,FOXL1,MZF1,PSMB5,PSMB8,PSMB9,PSMD13,PSME3,PSMF1	ENSG00000013275,ENSG00000092010,ENSG00000099341,ENSG00000100567,ENSG00000100764,ENSG00000100902,ENSG00000100911,ENSG00000101182,ENSG00000103035,ENSG00000108294,ENSG00000108344,ENSG00000127922,ENSG00000129084,ENSG00000142507,ENSG00000143106,ENSG00000154611,ENSG00000159352,ENSG00000161057,ENSG00000163636,ENSG00000165916,ENSG00000173692,ENSG00000175166,ENSG00000205220,ENSG00000222028	2.0824966967E0	3.92843E-6	3.81058E-4
