#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
hsa04360	126	126	11	980	1.11	115	22341	0.51	ARHGEF12,CHP,CXCL12,DPYSL2,GNAI2,HOXA5,MAPK3,RHOA,RND1,ROCK1,SRGAP2	ENSG00000001617,ENSG00000010810,ENSG00000012171,ENSG00000044524,ENSG00000065135,ENSG00000065320,ENSG00000066248,ENSG00000070831,ENSG00000070886,ENSG00000071051,ENSG00000072736,ENSG00000074527,ENSG00000075213,ENSG00000075223,ENSG00000076356,ENSG00000077264,ENSG00000080224,ENSG00000082684,ENSG00000082701,ENSG00000090776,ENSG00000092421,ENSG00000095539,ENSG00000097007,ENSG00000099204,ENSG00000099250,ENSG00000099617,ENSG00000100030,ENSG00000100968,ENSG00000101096,ENSG00000101349,ENSG00000102908,ENSG00000105976,ENSG00000106123,ENSG00000106683,ENSG00000107731,ENSG00000107758,ENSG00000108947,ENSG00000112902,ENSG00000113763,ENSG00000116106,ENSG00000120910,ENSG00000121966,ENSG00000125266,ENSG00000127955,ENSG00000128340,ENSG00000130669,ENSG00000130827,ENSG00000131196,ENSG00000133216,ENSG00000133703,ENSG00000134318,ENSG00000135333,ENSG00000135622,ENSG00000136040,ENSG00000136238,ENSG00000137843,ENSG00000137872,ENSG00000138623,ENSG00000138814,ENSG00000138835,ENSG00000142627,ENSG00000143434,ENSG00000143590,ENSG00000145147,ENSG00000145242,ENSG00000145715,ENSG00000146904,ENSG00000148948,ENSG00000149269,ENSG00000150093,ENSG00000153993,ENSG00000154134,ENSG00000154928,ENSG00000156687,ENSG00000157851,ENSG00000158092,ENSG00000162068,ENSG00000162631,ENSG00000163995,ENSG00000164050,ENSG00000164885,ENSG00000165410,ENSG00000166869,ENSG00000167680,ENSG00000168758,ENSG00000169242,ENSG00000169398,ENSG00000169750,ENSG00000169855,ENSG00000170381,ENSG00000172757,ENSG00000173156,ENSG00000173210,ENSG00000174775,ENSG00000180370,ENSG00000182168,ENSG00000182511,ENSG00000182541,ENSG00000182580,ENSG00000184347,ENSG00000184349,ENSG00000185008,ENSG00000187122,ENSG00000187764,ENSG00000188386,ENSG00000196189,ENSG00000196220,ENSG00000196411,ENSG00000196576,ENSG00000196935,ENSG00000198753,ENSG00000198910,ENSG00000213281,ENSG00000221823,ENSG00000243364	779589.40715E-6	1.79203E-2	9.65707E-2
hsa04810	209	209	22	969	2.22	187	22269	0.83	ARHGEF12,CRK,EZR,FGF2,FGF7,GNG7,HOXA5,ITGA1,ITGA9,ITGAX,MAPK3,MSN,MYH10,MYL12A,PDGFB,RDX,RHOA,ROCK1,RRAS,SSH2,TMSB4X,TMSL3	ENSG00000005844,ENSG00000005884,ENSG00000005961,ENSG00000006747,ENSG00000015285,ENSG00000027644,ENSG00000035403,ENSG00000050820,ENSG00000051382,ENSG00000055163,ENSG00000056345,ENSG00000058272,ENSG00000061676,ENSG00000065534,ENSG00000066468,ENSG00000068078,ENSG00000068793,ENSG00000070087,ENSG00000070193,ENSG00000070388,ENSG00000070831,ENSG00000072110,ENSG00000075388,ENSG00000075624,ENSG00000076928,ENSG00000077264,ENSG00000077522,ENSG00000077782,ENSG00000077943,ENSG00000078061,ENSG00000078579,ENSG00000082781,ENSG00000083457,ENSG00000084112,ENSG00000089159,ENSG00000090020,ENSG00000091409,ENSG00000099942,ENSG00000100030,ENSG00000100345,ENSG00000100485,ENSG00000100739,ENSG00000101306,ENSG00000101335,ENSG00000101349,ENSG00000102302,ENSG00000102466,ENSG00000102606,ENSG00000102678,ENSG00000103653,ENSG00000105357,ENSG00000105550,ENSG00000105647,ENSG00000105851,ENSG00000105855,ENSG00000106299,ENSG00000106436,ENSG00000106631,ENSG00000106683,ENSG00000107242,ENSG00000107831,ENSG00000108262,ENSG00000108518,ENSG00000111229,ENSG00000111241,ENSG00000111245,ENSG00000112290,ENSG00000113578,ENSG00000113721,ENSG00000114279,ENSG00000115020,ENSG00000115221,ENSG00000115232,ENSG00000115266,ENSG00000115414,ENSG00000115904,ENSG00000117461,ENSG00000118680,ENSG00000118972,ENSG00000120063,ENSG00000121879,ENSG00000123338,ENSG00000126934,ENSG00000127084,ENSG00000128340,ENSG00000129675,ENSG00000129682,ENSG00000129965,ENSG00000130402,ENSG00000130429,ENSG00000130669,ENSG00000131504,ENSG00000132155,ENSG00000132470,ENSG00000133019,ENSG00000133703,ENSG00000133818,ENSG00000134215,ENSG00000134318,ENSG00000134853,ENSG00000134982,ENSG00000135424,ENSG00000136002,ENSG00000136238,ENSG00000136950,ENSG00000137809,ENSG00000137843,ENSG00000138443,ENSG00000138448,ENSG00000138675,ENSG00000138798,ENSG00000139626,ENSG00000139734,ENSG00000140575,ENSG00000140795,ENSG00000141506,ENSG00000141720,ENSG00000141968,ENSG00000143127,ENSG00000143398,ENSG00000145431,ENSG00000145675,ENSG00000145703,ENSG00000146426,ENSG00000146535,ENSG00000146648,ENSG00000147202,ENSG00000148180,ENSG00000149269,ENSG00000150093,ENSG00000150760,ENSG00000154380,ENSG00000154620,ENSG00000156299,ENSG00000156427,ENSG00000156886,ENSG00000157764,ENSG00000158186,ENSG00000158195,ENSG00000158815,ENSG00000160007,ENSG00000160255,ENSG00000160293,ENSG00000160867,ENSG00000161638,ENSG00000161958,ENSG00000162344,ENSG00000162704,ENSG00000163466,ENSG00000164171,ENSG00000165410,ENSG00000166908,ENSG00000168398,ENSG00000168539,ENSG00000169032,ENSG00000169398,ENSG00000169750,ENSG00000169896,ENSG00000170458,ENSG00000170962,ENSG00000171608,ENSG00000172380,ENSG00000172531,ENSG00000172680,ENSG00000172757,ENSG00000172830,ENSG00000174775,ENSG00000175866,ENSG00000176732,ENSG00000180209,ENSG00000180210,ENSG00000180370,ENSG00000180720,ENSG00000181072,ENSG00000181104,ENSG00000182541,ENSG00000183856,ENSG00000184009,ENSG00000184984,ENSG00000186111,ENSG00000186298,ENSG00000186895,ENSG00000196570,ENSG00000197461,ENSG00000213281,ENSG00000215375,ENSG00000241685	994620.0804E-6	8.09511E-5	3.1409E-3
hsa05120	74	74	8	983	0.81	66	22390	0.29	ATP6V0D1,ATP6V1B2,HBEGF,HOXA5,JUN,NFKBIA,NOD1,SOX17	ENSG00000006062,ENSG00000047249,ENSG00000050748,ENSG00000065559,ENSG00000070831,ENSG00000071553,ENSG00000073009,ENSG00000100554,ENSG00000103653,ENSG00000104067,ENSG00000105929,ENSG00000105976,ENSG00000106278,ENSG00000107643,ENSG00000108262,ENSG00000109320,ENSG00000109339,ENSG00000110719,ENSG00000112062,ENSG00000113732,ENSG00000114573,ENSG00000116039,ENSG00000117410,ENSG00000124181,ENSG00000128524,ENSG00000131100,ENSG00000136238,ENSG00000136888,ENSG00000137845,ENSG00000143882,ENSG00000146648,ENSG00000147507,ENSG00000147614,ENSG00000149269,ENSG00000151418,ENSG00000151694,ENSG00000154721,ENSG00000155097,ENSG00000156711,ENSG00000158769,ENSG00000161570,ENSG00000163464,ENSG00000163739,ENSG00000164305,ENSG00000166086,ENSG00000169429,ENSG00000171130,ENSG00000171142,ENSG00000173039,ENSG00000179295,ENSG00000180871,ENSG00000183067,ENSG00000185344,ENSG00000185386,ENSG00000185883,ENSG00000188130,ENSG00000197122,ENSG00000197943,ENSG00000206445,ENSG00000213341,ENSG00000213760,ENSG00000226850,ENSG00000227587,ENSG00000230900,ENSG00000234668,ENSG00000234920	1.0155473891E0	1.27059E-2	8.4998E-2
hsa04612	138	159	13	978	1.31	125	22331	0.56	B2M,CD4,CD74,CTSS,HLA-DMA,HLA-DMB,HLA-DPB1,HLA-DQB1,HLA-DRA,HLA-DRB5,HLA-E,IFI30,LGMN	ENSG00000001167,ENSG00000044574,ENSG00000064490,ENSG00000066136,ENSG00000080824,ENSG00000092010,ENSG00000096384,ENSG00000100911,ENSG00000109971,ENSG00000112493,ENSG00000118260,ENSG00000120235,ENSG00000120242,ENSG00000120837,ENSG00000125498,ENSG00000126803,ENSG00000127022,ENSG00000131467,ENSG00000133111,ENSG00000134539,ENSG00000134545,ENSG00000135047,ENSG00000137080,ENSG00000137403,ENSG00000143390,ENSG00000147873,ENSG00000147885,ENSG00000153563,ENSG00000164733,ENSG00000167004,ENSG00000167633,ENSG00000168384,ENSG00000168394,ENSG00000170606,ENSG00000172116,ENSG00000173110,ENSG00000179218,ENSG00000179583,ENSG00000183542,ENSG00000186803,ENSG00000188379,ENSG00000196126,ENSG00000197919,ENSG00000204252,ENSG00000204267,ENSG00000204276,ENSG00000204388,ENSG00000204389,ENSG00000204390,ENSG00000204525,ENSG00000204632,ENSG00000204642,ENSG00000205809,ENSG00000205810,ENSG00000206235,ENSG00000206239,ENSG00000206281,ENSG00000206291,ENSG00000206292,ENSG00000206297,ENSG00000206299,ENSG00000206305,ENSG00000206503,ENSG00000206506,ENSG00000206509,ENSG00000212866,ENSG00000214042,ENSG00000215328,ENSG00000215764,ENSG00000223481,ENSG00000223793,ENSG00000224103,ENSG00000224212,ENSG00000224501,ENSG00000225967,ENSG00000226173,ENSG00000226979,ENSG00000227816,ENSG00000228083,ENSG00000228163,ENSG00000228582,ENSG00000229685,ENSG00000229698,ENSG00000230141,ENSG00000230279,ENSG00000230413,ENSG00000230705,ENSG00000231389,ENSG00000231408,ENSG00000231555,ENSG00000231558,ENSG00000231679,ENSG00000232326,ENSG00000232367,ENSG00000232804,ENSG00000232957,ENSG00000232962,ENSG00000233095,ENSG00000233192,ENSG00000234258,ENSG00000234475,ENSG00000234745,ENSG00000234829,ENSG00000235220,ENSG00000235346,ENSG00000235657,ENSG00000235680,ENSG00000235744,ENSG00000235844,ENSG00000235941,ENSG00000236177,ENSG00000236490,ENSG00000236637,ENSG00000237216,ENSG00000237508,ENSG00000237541,ENSG00000237724,ENSG00000239457,ENSG00000240403,ENSG00000241106,ENSG00000241386,ENSG00000241910,ENSG00000242019,ENSG00000243612,ENSG00000243772	864857.07676E-6	5.74979E-3	4.96966E-2
hsa04060	285	286	22	969	2.22	263	22193	1.17	BMP2,BMPR2,CCL2,CCL4,CCR1,CSF1,CX3CR1,CXCL12,CXCL16,CXCL2,EPOR,FLT4,IFNAR1,IL1R1,IL6,KDR,LIFR,PDGFB,PLEKHO2,SOX17,TNFSF12,TNFSF13	ENSG00000006074,ENSG00000006075,ENSG00000006210,ENSG00000006327,ENSG00000006606,ENSG00000016402,ENSG00000019991,ENSG00000026036,ENSG00000026103,ENSG00000027697,ENSG00000028137,ENSG00000048462,ENSG00000049130,ENSG00000049249,ENSG00000054967,ENSG00000056736,ENSG00000064300,ENSG00000067182,ENSG00000077238,ENSG00000081985,ENSG00000090554,ENSG00000091181,ENSG00000092969,ENSG00000095752,ENSG00000096996,ENSG00000099985,ENSG00000100368,ENSG00000100385,ENSG00000101017,ENSG00000101144,ENSG00000102245,ENSG00000102524,ENSG00000102755,ENSG00000102962,ENSG00000102970,ENSG00000103522,ENSG00000104432,ENSG00000104899,ENSG00000105976,ENSG00000106178,ENSG00000106799,ENSG00000106952,ENSG00000107779,ENSG00000108342,ENSG00000108688,ENSG00000108700,ENSG00000108702,ENSG00000109272,ENSG00000109471,ENSG00000110324,ENSG00000110944,ENSG00000111321,ENSG00000111536,ENSG00000111537,ENSG00000112115,ENSG00000112175,ENSG00000112486,ENSG00000112715,ENSG00000112964,ENSG00000113302,ENSG00000113494,ENSG00000113520,ENSG00000113525,ENSG00000113721,ENSG00000114739,ENSG00000115008,ENSG00000115009,ENSG00000115170,ENSG00000115590,ENSG00000115604,ENSG00000115607,ENSG00000115705,ENSG00000116678,ENSG00000116985,ENSG00000117400,ENSG00000117560,ENSG00000119535,ENSG00000119630,ENSG00000119699,ENSG00000120235,ENSG00000120242,ENSG00000120337,ENSG00000120659,ENSG00000120889,ENSG00000120949,ENSG00000121807,ENSG00000121858,ENSG00000121966,ENSG00000121989,ENSG00000122025,ENSG00000122641,ENSG00000122756,ENSG00000123612,ENSG00000124334,ENSG00000124875,ENSG00000125378,ENSG00000125538,ENSG00000125657,ENSG00000125726,ENSG00000125735,ENSG00000125965,ENSG00000126353,ENSG00000127318,ENSG00000127743,ENSG00000127863,ENSG00000128342,ENSG00000130427,ENSG00000131080,ENSG00000131142,ENSG00000131724,ENSG00000134352,ENSG00000134460,ENSG00000134470,ENSG00000134853,ENSG00000135503,ENSG00000135960,ENSG00000136487,ENSG00000136488,ENSG00000136634,ENSG00000137070,ENSG00000137077,ENSG00000137080,ENSG00000138684,ENSG00000138696,ENSG00000138755,ENSG00000138798,ENSG00000139193,ENSG00000139269,ENSG00000139567,ENSG00000141655,ENSG00000142224,ENSG00000142677,ENSG00000143184,ENSG00000143185,ENSG00000143869,ENSG00000145431,ENSG00000145623,ENSG00000145777,ENSG00000145824,ENSG00000145839,ENSG00000146072,ENSG00000146648,ENSG00000147168,ENSG00000147873,ENSG00000147885,ENSG00000147896,ENSG00000150281,ENSG00000150630,ENSG00000150782,ENSG00000151882,ENSG00000153162,ENSG00000156234,ENSG00000156466,ENSG00000157873,ENSG00000158813,ENSG00000159110,ENSG00000159128,ENSG00000159958,ENSG00000160683,ENSG00000160712,ENSG00000160791,ENSG00000161570,ENSG00000161573,ENSG00000161574,ENSG00000162594,ENSG00000162891,ENSG00000162892,ENSG00000163083,ENSG00000163464,ENSG00000163513,ENSG00000163734,ENSG00000163735,ENSG00000163736,ENSG00000163737,ENSG00000163739,ENSG00000164136,ENSG00000164399,ENSG00000164400,ENSG00000164485,ENSG00000164761,ENSG00000165197,ENSG00000166090,ENSG00000167236,ENSG00000168685,ENSG00000168811,ENSG00000169194,ENSG00000169245,ENSG00000169248,ENSG00000169429,ENSG00000170962,ENSG00000171855,ENSG00000172156,ENSG00000172179,ENSG00000172215,ENSG00000172724,ENSG00000173511,ENSG00000173530,ENSG00000173535,ENSG00000173578,ENSG00000173585,ENSG00000174564,ENSG00000174697,ENSG00000175189,ENSG00000175505,ENSG00000177047,ENSG00000177663,ENSG00000179934,ENSG00000180871,ENSG00000181374,ENSG00000181634,ENSG00000182393,ENSG00000182578,ENSG00000183682,ENSG00000183709,ENSG00000183813,ENSG00000184451,ENSG00000184995,ENSG00000185291,ENSG00000185436,ENSG00000186803,ENSG00000186810,ENSG00000186827,ENSG00000186891,ENSG00000188379,ENSG00000189162,ENSG00000196083,ENSG00000197110,ENSG00000197262,ENSG00000197461,ENSG00000197919,ENSG00000198223,ENSG00000204487,ENSG00000204490,ENSG00000205020,ENSG00000205021,ENSG00000205755,ENSG00000206437,ENSG00000206439,ENSG00000213494,ENSG00000213927,ENSG00000214042,ENSG00000215788,ENSG00000223448,ENSG00000223952,ENSG00000226979,ENSG00000227507,ENSG00000228083,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000230279,ENSG00000231314,ENSG00000231408,ENSG00000232810,ENSG00000234829,ENSG00000236237,ENSG00000236637,ENSG00000236925,ENSG00000238114,ENSG00000240505,ENSG00000242689,ENSG00000243509,ENSG00000243646	650156.01211E-6	5.00964E-3	4.62795E-2
hsa04350	90	90	12	979	1.21	78	22378	0.35	BMP2,BMPR2,DCN,ID2,MAPK3,PPP2CB,RBL2,RHOA,ROCK1,SMAD6,SMAD7,ZFYVE16	ENSG00000005339,ENSG00000049323,ENSG00000055130,ENSG00000080839,ENSG00000090539,ENSG00000092969,ENSG00000100030,ENSG00000100387,ENSG00000100393,ENSG00000101144,ENSG00000104899,ENSG00000105568,ENSG00000105664,ENSG00000106799,ENSG00000107779,ENSG00000108443,ENSG00000108854,ENSG00000111537,ENSG00000112175,ENSG00000113296,ENSG00000113558,ENSG00000113575,ENSG00000113658,ENSG00000114739,ENSG00000115170,ENSG00000116985,ENSG00000117318,ENSG00000119699,ENSG00000120693,ENSG00000121989,ENSG00000122641,ENSG00000123612,ENSG00000125378,ENSG00000125965,ENSG00000125968,ENSG00000133740,ENSG00000134318,ENSG00000134363,ENSG00000135503,ENSG00000136997,ENSG00000137713,ENSG00000137801,ENSG00000138696,ENSG00000139269,ENSG00000139567,ENSG00000141646,ENSG00000143768,ENSG00000143869,ENSG00000147883,ENSG00000153162,ENSG00000156466,ENSG00000156574,ENSG00000157077,ENSG00000163083,ENSG00000163513,ENSG00000164093,ENSG00000166949,ENSG00000169231,ENSG00000170365,ENSG00000172201,ENSG00000175189,ENSG00000175387,ENSG00000175634,ENSG00000183682,ENSG00000183691,ENSG00000185591,ENSG00000186340,ENSG00000198176,ENSG00000198742,ENSG00000204490,ENSG00000205250,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810,ENSG00000243709	1.2574997929E0	3.9969E-4	7.04909E-3
hsa04610	75	81	9	982	0.91	66	22390	0.29	C1QA,C1QB,C2,C3AR1,C5,C5AR1,CD55,SERPING1,VWF	ENSG00000000971,ENSG00000003436,ENSG00000009724,ENSG00000011422,ENSG00000021852,ENSG00000039537,ENSG00000057593,ENSG00000080618,ENSG00000085063,ENSG00000088926,ENSG00000099937,ENSG00000100739,ENSG00000101981,ENSG00000104368,ENSG00000106366,ENSG00000112936,ENSG00000113600,ENSG00000113889,ENSG00000115718,ENSG00000117322,ENSG00000117335,ENSG00000117525,ENSG00000117601,ENSG00000122194,ENSG00000122861,ENSG00000123838,ENSG00000123843,ENSG00000124491,ENSG00000125730,ENSG00000126218,ENSG00000127241,ENSG00000131187,ENSG00000143278,ENSG00000157131,ENSG00000159189,ENSG00000159403,ENSG00000164344,ENSG00000165471,ENSG00000167711,ENSG00000168398,ENSG00000171557,ENSG00000171560,ENSG00000171564,ENSG00000175899,ENSG00000176919,ENSG00000178726,ENSG00000180210,ENSG00000181104,ENSG00000182326,ENSG00000184500,ENSG00000185010,ENSG00000197249,ENSG00000197766,ENSG00000198734,ENSG00000203710,ENSG00000205403,ENSG00000224389,ENSG00000227746,ENSG00000228267,ENSG00000236625,ENSG00000239754,ENSG00000241534,ENSG00000242335,ENSG00000243570,ENSG00000243649,ENSG00000244731	1.1343482365E0	4.27605E-3	4.14777E-2
hsa05020	44	44	6	985	0.61	38	22418	0.17	C1QA,C1QB,C5,EGR1,IL6,MAPK3	ENSG00000010810,ENSG00000021852,ENSG00000039537,ENSG00000044574,ENSG00000072062,ENSG00000087088,ENSG00000100030,ENSG00000112936,ENSG00000113600,ENSG00000115008,ENSG00000125538,ENSG00000126767,ENSG00000126934,ENSG00000135862,ENSG00000142168,ENSG00000142875,ENSG00000148400,ENSG00000149294,ENSG00000154654,ENSG00000157131,ENSG00000159189,ENSG00000161570,ENSG00000165059,ENSG00000168439,ENSG00000169032,ENSG00000171867,ENSG00000176919,ENSG00000183943,ENSG00000204388,ENSG00000204389,ENSG00000212866,ENSG00000215328,ENSG00000224501,ENSG00000231555,ENSG00000232804,ENSG00000234475,ENSG00000235941,ENSG00000237724	1.2791511549E0	1.00516E-2	7.45957E-2
hsa04210	93	92	10	981	1.01	83	22373	0.37	CAPN2,CFLAR,CHP,HOXA5,IL1R1,MYD88,NFKBIA,PRKAR1A,RIPK1,SOX17	ENSG00000002330,ENSG00000003400,ENSG00000005249,ENSG00000006062,ENSG00000014216,ENSG00000015475,ENSG00000023445,ENSG00000026103,ENSG00000051382,ENSG00000064012,ENSG00000067182,ENSG00000072062,ENSG00000073009,ENSG00000087088,ENSG00000090376,ENSG00000100368,ENSG00000101966,ENSG00000102871,ENSG00000105221,ENSG00000105647,ENSG00000105851,ENSG00000107758,ENSG00000109320,ENSG00000110330,ENSG00000114302,ENSG00000115008,ENSG00000117020,ENSG00000117461,ENSG00000117560,ENSG00000120868,ENSG00000120889,ENSG00000120910,ENSG00000121858,ENSG00000121879,ENSG00000125538,ENSG00000127191,ENSG00000132906,ENSG00000134070,ENSG00000134259,ENSG00000138794,ENSG00000138814,ENSG00000141506,ENSG00000141510,ENSG00000142208,ENSG00000142875,ENSG00000145675,ENSG00000149218,ENSG00000149311,ENSG00000156709,ENSG00000157036,ENSG00000160049,ENSG00000164305,ENSG00000164399,ENSG00000165059,ENSG00000165806,ENSG00000166869,ENSG00000167136,ENSG00000168040,ENSG00000169598,ENSG00000171552,ENSG00000171608,ENSG00000171791,ENSG00000172115,ENSG00000173039,ENSG00000173530,ENSG00000173535,ENSG00000183943,ENSG00000184216,ENSG00000185291,ENSG00000188191,ENSG00000188386,ENSG00000196083,ENSG00000198001,ENSG00000198400,ENSG00000204490,ENSG00000206439,ENSG00000213341,ENSG00000221823,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	1.0107821793E0	5.89186E-3	4.96966E-2
hsa04510	206	207	20	971	2.02	186	22270	0.83	CAPN2,CAV2,COL4A4,CRK,EGR1,FLT4,HOXA5,ITGA1,ITGA9,JUN,KDR,LAMC3,MAPK3,MYL12A,PDGFB,PRKCB,RHOA,ROCK1,TLN1,VWF	ENSG00000002330,ENSG00000005884,ENSG00000005961,ENSG00000010810,ENSG00000017427,ENSG00000019991,ENSG00000023445,ENSG00000029559,ENSG00000035403,ENSG00000041982,ENSG00000050748,ENSG00000050820,ENSG00000051382,ENSG00000053747,ENSG00000056345,ENSG00000058085,ENSG00000058272,ENSG00000058335,ENSG00000060718,ENSG00000065534,ENSG00000070831,ENSG00000072110,ENSG00000075624,ENSG00000077264,ENSG00000077522,ENSG00000077943,ENSG00000080573,ENSG00000082701,ENSG00000082781,ENSG00000089159,ENSG00000091128,ENSG00000091136,ENSG00000091409,ENSG00000099942,ENSG00000100030,ENSG00000100485,ENSG00000100852,ENSG00000101306,ENSG00000101335,ENSG00000101349,ENSG00000101680,ENSG00000101966,ENSG00000102755,ENSG00000105221,ENSG00000105647,ENSG00000105664,ENSG00000105851,ENSG00000105855,ENSG00000105974,ENSG00000105976,ENSG00000106436,ENSG00000106631,ENSG00000107263,ENSG00000107643,ENSG00000108821,ENSG00000109072,ENSG00000109339,ENSG00000110092,ENSG00000110330,ENSG00000111245,ENSG00000112576,ENSG00000112715,ENSG00000112769,ENSG00000113296,ENSG00000113721,ENSG00000115221,ENSG00000115232,ENSG00000115414,ENSG00000115904,ENSG00000116147,ENSG00000116473,ENSG00000117020,ENSG00000117461,ENSG00000118680,ENSG00000118785,ENSG00000118971,ENSG00000119630,ENSG00000120332,ENSG00000121879,ENSG00000125753,ENSG00000126583,ENSG00000126767,ENSG00000127314,ENSG00000128340,ENSG00000128591,ENSG00000129946,ENSG00000130402,ENSG00000130635,ENSG00000130669,ENSG00000130702,ENSG00000131504,ENSG00000132155,ENSG00000132470,ENSG00000134215,ENSG00000134318,ENSG00000134853,ENSG00000134871,ENSG00000135424,ENSG00000135862,ENSG00000136068,ENSG00000136238,ENSG00000136457,ENSG00000137801,ENSG00000137809,ENSG00000137843,ENSG00000138448,ENSG00000138798,ENSG00000138964,ENSG00000139219,ENSG00000139626,ENSG00000140443,ENSG00000140795,ENSG00000140992,ENSG00000141506,ENSG00000141736,ENSG00000141968,ENSG00000142156,ENSG00000142173,ENSG00000142208,ENSG00000143127,ENSG00000145431,ENSG00000145675,ENSG00000146648,ENSG00000149269,ENSG00000150093,ENSG00000150630,ENSG00000150760,ENSG00000154229,ENSG00000157764,ENSG00000159840,ENSG00000160007,ENSG00000160293,ENSG00000160691,ENSG00000161638,ENSG00000163359,ENSG00000164171,ENSG00000164692,ENSG00000165197,ENSG00000166333,ENSG00000168036,ENSG00000168477,ENSG00000168542,ENSG00000169032,ENSG00000169231,ENSG00000169398,ENSG00000169750,ENSG00000170962,ENSG00000171608,ENSG00000171791,ENSG00000171862,ENSG00000171914,ENSG00000172037,ENSG00000172531,ENSG00000173511,ENSG00000174775,ENSG00000177885,ENSG00000180209,ENSG00000180370,ENSG00000182533,ENSG00000184009,ENSG00000185634,ENSG00000186111,ENSG00000186298,ENSG00000186340,ENSG00000188677,ENSG00000189056,ENSG00000196569,ENSG00000196878,ENSG00000196924,ENSG00000197122,ENSG00000197461,ENSG00000197565,ENSG00000197702,ENSG00000204248,ENSG00000204262,ENSG00000206258,ENSG00000206290,ENSG00000206384,ENSG00000215375,ENSG00000227801,ENSG00000230930,ENSG00000231608,ENSG00000233323,ENSG00000235708,ENSG00000236221,ENSG00000236236	902654.8918E-6	4.8721E-4	7.87657E-3
hsa04621	69	68	11	980	1.11	58	22398	0.26	CARD8,CCL2,CXCL2,HOXA5,IL6,MAPK3,MEFV,NFKBIA,NOD1,RIPK2,SOX17	ENSG00000023445,ENSG00000050748,ENSG00000055208,ENSG00000064012,ENSG00000073009,ENSG00000080824,ENSG00000081770,ENSG00000087077,ENSG00000091106,ENSG00000091592,ENSG00000096384,ENSG00000100030,ENSG00000100324,ENSG00000101966,ENSG00000103490,ENSG00000104825,ENSG00000107643,ENSG00000108688,ENSG00000108700,ENSG00000109320,ENSG00000109339,ENSG00000110330,ENSG00000112062,ENSG00000112851,ENSG00000118168,ENSG00000118503,ENSG00000125538,ENSG00000132357,ENSG00000135341,ENSG00000137752,ENSG00000137757,ENSG00000140368,ENSG00000150782,ENSG00000156711,ENSG00000157625,ENSG00000161570,ENSG00000162711,ENSG00000163739,ENSG00000165416,ENSG00000166598,ENSG00000167207,ENSG00000169429,ENSG00000169900,ENSG00000172156,ENSG00000173039,ENSG00000175104,ENSG00000181374,ENSG00000185386,ENSG00000187796,ENSG00000188130,ENSG00000204490,ENSG00000206439,ENSG00000213341,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810	1.4666266387E0	1.40237E-4	3.88658E-3
hsa04620	108	107	14	977	1.41	94	22362	0.42	CCL4,FOS,HOXA5,IFNAR1,IL6,JUN,MAP2K3,MAP3K8,MAPK3,MYD88,NFKBIA,RIPK1,SOX17,TLR7	ENSG00000006075,ENSG00000050748,ENSG00000051382,ENSG00000055208,ENSG00000064012,ENSG00000065559,ENSG00000073009,ENSG00000076984,ENSG00000078902,ENSG00000100030,ENSG00000100324,ENSG00000101017,ENSG00000101916,ENSG00000105221,ENSG00000105647,ENSG00000105851,ENSG00000107643,ENSG00000108984,ENSG00000109320,ENSG00000109339,ENSG00000112062,ENSG00000113302,ENSG00000114013,ENSG00000115415,ENSG00000117020,ENSG00000117461,ENSG00000118785,ENSG00000120235,ENSG00000120242,ENSG00000121594,ENSG00000121879,ENSG00000125538,ENSG00000126456,ENSG00000126934,ENSG00000127666,ENSG00000128604,ENSG00000129988,ENSG00000131323,ENSG00000135341,ENSG00000136238,ENSG00000136869,ENSG00000137080,ENSG00000137462,ENSG00000138755,ENSG00000141506,ENSG00000142208,ENSG00000143466,ENSG00000145675,ENSG00000147873,ENSG00000147885,ENSG00000150455,ENSG00000154589,ENSG00000156711,ENSG00000159110,ENSG00000161570,ENSG00000164342,ENSG00000168040,ENSG00000168811,ENSG00000169032,ENSG00000169245,ENSG00000169248,ENSG00000169429,ENSG00000170458,ENSG00000171608,ENSG00000171855,ENSG00000173039,ENSG00000173366,ENSG00000174125,ENSG00000174130,ENSG00000175104,ENSG00000183735,ENSG00000184216,ENSG00000185386,ENSG00000185507,ENSG00000186803,ENSG00000187554,ENSG00000188130,ENSG00000188379,ENSG00000197919,ENSG00000198001,ENSG00000204490,ENSG00000206439,ENSG00000213341,ENSG00000214042,ENSG00000223952,ENSG00000228083,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810,ENSG00000234829,ENSG00000236637,ENSG00000239732,ENSG00000243414	1.226394264E0	1.83441E-4	4.02291E-3
