#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
hsa04340	56	56	1	505	0.2	55	22916	0.24	BMP2	ENSG00000002745,ENSG00000043355,ENSG00000061492,ENSG00000072062,ENSG00000072803,ENSG00000074047,ENSG00000075290,ENSG00000081479,ENSG00000082701,ENSG00000085741,ENSG00000101144,ENSG00000105989,ENSG00000106571,ENSG00000107882,ENSG00000108379,ENSG00000111087,ENSG00000111186,ENSG00000112175,ENSG00000112210,ENSG00000113712,ENSG00000114251,ENSG00000115596,ENSG00000116985,ENSG00000117425,ENSG00000125084,ENSG00000125378,ENSG00000128602,ENSG00000133275,ENSG00000134245,ENSG00000135925,ENSG00000139549,ENSG00000141551,ENSG00000142875,ENSG00000143816,ENSG00000151292,ENSG00000153162,ENSG00000154342,ENSG00000154764,ENSG00000158955,ENSG00000162552,ENSG00000163482,ENSG00000163501,ENSG00000164161,ENSG00000164690,ENSG00000165059,ENSG00000166167,ENSG00000169118,ENSG00000169884,ENSG00000180138,ENSG00000180447,ENSG00000183682,ENSG00000183943,ENSG00000185920,ENSG00000188064,ENSG00000213923	-192300.97898E-6	7.05246E-1	1E0
hsa04350	90	90	9	497	1.78	81	22890	0.35	BMP2,BMPR2,DCN,ID3,ID4,PPP2CB,RHOA,SMAD6,SMAD7	ENSG00000005339,ENSG00000039319,ENSG00000049323,ENSG00000055130,ENSG00000067900,ENSG00000080839,ENSG00000090539,ENSG00000092969,ENSG00000100030,ENSG00000100387,ENSG00000100393,ENSG00000101144,ENSG00000102882,ENSG00000103479,ENSG00000104899,ENSG00000105568,ENSG00000105664,ENSG00000106799,ENSG00000107779,ENSG00000108443,ENSG00000108854,ENSG00000111537,ENSG00000112175,ENSG00000113296,ENSG00000113558,ENSG00000113575,ENSG00000113658,ENSG00000114739,ENSG00000115170,ENSG00000115738,ENSG00000116985,ENSG00000119699,ENSG00000120693,ENSG00000121989,ENSG00000122641,ENSG00000123612,ENSG00000125378,ENSG00000125965,ENSG00000125968,ENSG00000133740,ENSG00000134318,ENSG00000134363,ENSG00000135503,ENSG00000136997,ENSG00000137713,ENSG00000137801,ENSG00000138696,ENSG00000139269,ENSG00000139567,ENSG00000141646,ENSG00000143768,ENSG00000143869,ENSG00000147883,ENSG00000153162,ENSG00000156466,ENSG00000156574,ENSG00000157077,ENSG00000163083,ENSG00000163513,ENSG00000164093,ENSG00000166949,ENSG00000169231,ENSG00000170365,ENSG00000175189,ENSG00000175387,ENSG00000175634,ENSG00000183682,ENSG00000183691,ENSG00000185591,ENSG00000186340,ENSG00000198176,ENSG00000198742,ENSG00000204490,ENSG00000205250,ENSG00000206439,ENSG00000223952,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810,ENSG00000243709	1.6326408095E0	1.40584E-4	1.36367E-2
hsa05200	329	329	19	487	3.75	310	22661	1.35	BMP2,CDKN1A,CRK,DAPK2,EGR1,EPAS1,FGF2,FOS,FOXO1,FZD4,HOXA5,IL6,JUN,LAMB2,NFKBIA,PIAS1,RHOA,SOX17,STAT5B	ENSG00000002330,ENSG00000002745,ENSG00000004975,ENSG00000005339,ENSG00000005884,ENSG00000005961,ENSG00000006451,ENSG00000007171,ENSG00000007968,ENSG00000015475,ENSG00000017427,ENSG00000017797,ENSG00000019991,ENSG00000023445,ENSG00000026103,ENSG00000039068,ENSG00000044115,ENSG00000047410,ENSG00000049130,ENSG00000050555,ENSG00000050748,ENSG00000051180,ENSG00000051382,ENSG00000053747,ENSG00000056558,ENSG00000058085,ENSG00000061492,ENSG00000064012,ENSG00000066032,ENSG00000066468,ENSG00000068028,ENSG00000068078,ENSG00000070193,ENSG00000070388,ENSG00000070831,ENSG00000073009,ENSG00000073756,ENSG00000074047,ENSG00000075290,ENSG00000075388,ENSG00000075651,ENSG00000076242,ENSG00000076604,ENSG00000077092,ENSG00000077150,ENSG00000077782,ENSG00000078043,ENSG00000078061,ENSG00000078579,ENSG00000079102,ENSG00000080824,ENSG00000081052,ENSG00000081059,ENSG00000082512,ENSG00000082701,ENSG00000084207,ENSG00000085276,ENSG00000085741,ENSG00000087088,ENSG00000087245,ENSG00000089685,ENSG00000090554,ENSG00000091128,ENSG00000091136,ENSG00000091409,ENSG00000091483,ENSG00000092969,ENSG00000095002,ENSG00000096384,ENSG00000097007,ENSG00000099942,ENSG00000100030,ENSG00000100311,ENSG00000100387,ENSG00000100393,ENSG00000100485,ENSG00000100644,ENSG00000100985,ENSG00000101109,ENSG00000101412,ENSG00000101680,ENSG00000101966,ENSG00000102466,ENSG00000102678,ENSG00000102882,ENSG00000103126,ENSG00000103363,ENSG00000104290,ENSG00000105173,ENSG00000105221,ENSG00000105229,ENSG00000105550,ENSG00000105647,ENSG00000105810,ENSG00000105851,ENSG00000105976,ENSG00000105989,ENSG00000106571,ENSG00000106799,ENSG00000107404,ENSG00000107643,ENSG00000107831,ENSG00000107882,ENSG00000108091,ENSG00000108094,ENSG00000108379,ENSG00000109320,ENSG00000109339,ENSG00000109906,ENSG00000110092,ENSG00000110330,ENSG00000110395,ENSG00000111087,ENSG00000111186,ENSG00000111241,ENSG00000111276,ENSG00000111432,ENSG00000112033,ENSG00000112242,ENSG00000112715,ENSG00000112769,ENSG00000113318,ENSG00000113578,ENSG00000113721,ENSG00000114251,ENSG00000114279,ENSG00000114354,ENSG00000114423,ENSG00000115266,ENSG00000115414,ENSG00000115415,ENSG00000115596,ENSG00000115904,ENSG00000116062,ENSG00000116478,ENSG00000117020,ENSG00000117394,ENSG00000117425,ENSG00000117461,ENSG00000117560,ENSG00000118972,ENSG00000119535,ENSG00000119630,ENSG00000119699,ENSG00000121879,ENSG00000122025,ENSG00000123374,ENSG00000123612,ENSG00000124181,ENSG00000125084,ENSG00000125378,ENSG00000125618,ENSG00000125952,ENSG00000126561,ENSG00000126583,ENSG00000126934,ENSG00000127191,ENSG00000128340,ENSG00000128602,ENSG00000129521,ENSG00000129682,ENSG00000130702,ENSG00000131323,ENSG00000131759,ENSG00000131788,ENSG00000132155,ENSG00000132170,ENSG00000132906,ENSG00000133101,ENSG00000133703,ENSG00000134086,ENSG00000134245,ENSG00000134853,ENSG00000134871,ENSG00000134954,ENSG00000134982,ENSG00000135446,ENSG00000135503,ENSG00000135679,ENSG00000135766,ENSG00000135862,ENSG00000135925,ENSG00000136238,ENSG00000136653,ENSG00000136997,ENSG00000138293,ENSG00000138448,ENSG00000138675,ENSG00000138795,ENSG00000138798,ENSG00000139618,ENSG00000139687,ENSG00000140285,ENSG00000140443,ENSG00000140464,ENSG00000141506,ENSG00000141510,ENSG00000141646,ENSG00000141736,ENSG00000142208,ENSG00000142273,ENSG00000142515,ENSG00000143171,ENSG00000143437,ENSG00000143549,ENSG00000143816,ENSG00000144118,ENSG00000145604,ENSG00000145675,ENSG00000146648,ENSG00000147883,ENSG00000147889,ENSG00000148737,ENSG00000150093,ENSG00000150630,ENSG00000152284,ENSG00000154229,ENSG00000154342,ENSG00000154582,ENSG00000154764,ENSG00000155760,ENSG00000156427,ENSG00000157240,ENSG00000157500,ENSG00000157764,ENSG00000158815,ENSG00000158955,ENSG00000159216,ENSG00000159692,ENSG00000160271,ENSG00000161202,ENSG00000161958,ENSG00000162344,ENSG00000162434,ENSG00000162552,ENSG00000163235,ENSG00000163251,ENSG00000163482,ENSG00000163513,ENSG00000164161,ENSG00000164171,ENSG00000164305,ENSG00000164690,ENSG00000164930,ENSG00000165197,ENSG00000165731,ENSG00000166501,ENSG00000166598,ENSG00000166949,ENSG00000167034,ENSG00000167657,ENSG00000168036,ENSG00000168040,ENSG00000168610,ENSG00000168646,ENSG00000169032,ENSG00000169083,ENSG00000169398,ENSG00000169429,ENSG00000169750,ENSG00000169884,ENSG00000171552,ENSG00000171570,ENSG00000171608,ENSG00000171791,ENSG00000171862,ENSG00000172115,ENSG00000172379,ENSG00000173039,ENSG00000173207,ENSG00000173511,ENSG00000173801,ENSG00000174775,ENSG00000175029,ENSG00000175104,ENSG00000175305,ENSG00000175387,ENSG00000177283,ENSG00000177885,ENSG00000180340,ENSG00000182578,ENSG00000183230,ENSG00000185920,ENSG00000186350,ENSG00000186716,ENSG00000186895,ENSG00000187098,ENSG00000188064,ENSG00000188763,ENSG00000196569,ENSG00000196591,ENSG00000196611,ENSG00000196730,ENSG00000196878,ENSG00000197461,ENSG00000197565,ENSG00000197943,ENSG00000198223,ENSG00000198400,ENSG00000198793,ENSG00000204231,ENSG00000206289,ENSG00000213281,ENSG00000213341,ENSG00000227322,ENSG00000228333,ENSG00000231321,ENSG00000233281,ENSG00000235712,ENSG00000244102	1.0480032228E0	1.07201E-4	1.36367E-2
hsa05217	55	55	2	504	0.4	53	22918	0.23	BMP2,FZD4	ENSG00000002745,ENSG00000004975,ENSG00000061492,ENSG00000074047,ENSG00000075290,ENSG00000081059,ENSG00000082701,ENSG00000085741,ENSG00000103126,ENSG00000104290,ENSG00000105989,ENSG00000106571,ENSG00000107404,ENSG00000107882,ENSG00000108379,ENSG00000111087,ENSG00000111186,ENSG00000111432,ENSG00000114251,ENSG00000115266,ENSG00000115596,ENSG00000117425,ENSG00000125084,ENSG00000125378,ENSG00000128602,ENSG00000134245,ENSG00000134982,ENSG00000135925,ENSG00000138795,ENSG00000141510,ENSG00000143816,ENSG00000148737,ENSG00000152284,ENSG00000154342,ENSG00000154764,ENSG00000155760,ENSG00000157240,ENSG00000158955,ENSG00000161202,ENSG00000162552,ENSG00000163251,ENSG00000163482,ENSG00000164161,ENSG00000164690,ENSG00000164930,ENSG00000168036,ENSG00000168646,ENSG00000169884,ENSG00000177283,ENSG00000180340,ENSG00000185920,ENSG00000188064,ENSG00000188763	539956.90592E-6	3.32889E-1	7.68815E-1
hsa00760	24	24	1	505	0.2	23	22948	0.1	BST1	ENSG00000004468,ENSG00000008130,ENSG00000076685,ENSG00000103485,ENSG00000105835,ENSG00000106733,ENSG00000112874,ENSG00000112992,ENSG00000116981,ENSG00000122643,ENSG00000125458,ENSG00000135318,ENSG00000138356,ENSG00000154269,ENSG00000157064,ENSG00000163864,ENSG00000166741,ENSG00000172890,ENSG00000173614,ENSG00000185013,ENSG00000197594,ENSG00000198805,ENSG00000205309	680933.42052E-6	4.07371E-1	8.49785E-1
hsa04610	81	81	4	502	0.79	77	22894	0.34	C1QB,C5AR1,F8,THBD	ENSG00000000971,ENSG00000003436,ENSG00000009724,ENSG00000011422,ENSG00000021852,ENSG00000039537,ENSG00000057593,ENSG00000080618,ENSG00000085063,ENSG00000088926,ENSG00000099937,ENSG00000100739,ENSG00000101981,ENSG00000104368,ENSG00000106366,ENSG00000106804,ENSG00000110799,ENSG00000112936,ENSG00000113600,ENSG00000113889,ENSG00000115718,ENSG00000117322,ENSG00000117335,ENSG00000117525,ENSG00000117601,ENSG00000122194,ENSG00000122861,ENSG00000123838,ENSG00000123843,ENSG00000124491,ENSG00000125730,ENSG00000126218,ENSG00000127241,ENSG00000131187,ENSG00000143278,ENSG00000149131,ENSG00000157131,ENSG00000159189,ENSG00000159403,ENSG00000164344,ENSG00000165471,ENSG00000166278,ENSG00000167711,ENSG00000168398,ENSG00000171557,ENSG00000171560,ENSG00000171564,ENSG00000171860,ENSG00000173372,ENSG00000175899,ENSG00000176919,ENSG00000180210,ENSG00000181104,ENSG00000182326,ENSG00000184500,ENSG00000196352,ENSG00000197249,ENSG00000197766,ENSG00000198734,ENSG00000203710,ENSG00000204364,ENSG00000205403,ENSG00000206372,ENSG00000224389,ENSG00000226560,ENSG00000227746,ENSG00000228267,ENSG00000231543,ENSG00000235017,ENSG00000235696,ENSG00000236625,ENSG00000239754,ENSG00000241534,ENSG00000242335,ENSG00000243570,ENSG00000243649,ENSG00000244731	862518.96605E-6	9.76905E-2	4.08504E-1
hsa05020	44	44	4	502	0.79	40	22931	0.17	C1QB,EGR1,IL6,NOTCH1	ENSG00000010810,ENSG00000021852,ENSG00000039537,ENSG00000044574,ENSG00000072062,ENSG00000087088,ENSG00000100030,ENSG00000102882,ENSG00000106804,ENSG00000112936,ENSG00000113600,ENSG00000115008,ENSG00000125538,ENSG00000126767,ENSG00000126934,ENSG00000135862,ENSG00000142168,ENSG00000142875,ENSG00000149294,ENSG00000154654,ENSG00000157131,ENSG00000159189,ENSG00000161570,ENSG00000165059,ENSG00000168439,ENSG00000169032,ENSG00000171867,ENSG00000173372,ENSG00000176919,ENSG00000183943,ENSG00000204388,ENSG00000204389,ENSG00000212866,ENSG00000215328,ENSG00000224501,ENSG00000231555,ENSG00000232804,ENSG00000234475,ENSG00000235941,ENSG00000237724	1.5190597732E0	1.46629E-2	1.293E-1
hsa05322	182	183	2	504	0.4	180	22791	0.78	C1QB,HOXA5	ENSG00000021852,ENSG00000039537,ENSG00000072110,ENSG00000072694,ENSG00000077522,ENSG00000099284,ENSG00000100028,ENSG00000100448,ENSG00000101017,ENSG00000102245,ENSG00000105968,ENSG00000106804,ENSG00000111332,ENSG00000111537,ENSG00000112727,ENSG00000112936,ENSG00000113600,ENSG00000113648,ENSG00000114013,ENSG00000121594,ENSG00000123569,ENSG00000124529,ENSG00000124578,ENSG00000124635,ENSG00000124693,ENSG00000125730,ENSG00000125835,ENSG00000130402,ENSG00000132109,ENSG00000132475,ENSG00000136634,ENSG00000137259,ENSG00000138385,ENSG00000143226,ENSG00000146047,ENSG00000150086,ENSG00000150337,ENSG00000157131,ENSG00000158373,ENSG00000158406,ENSG00000159189,ENSG00000159403,ENSG00000162747,ENSG00000163041,ENSG00000164032,ENSG00000164508,ENSG00000166278,ENSG00000167088,ENSG00000168148,ENSG00000168242,ENSG00000168274,ENSG00000168384,ENSG00000173372,ENSG00000176919,ENSG00000178458,ENSG00000178562,ENSG00000179344,ENSG00000180573,ENSG00000180596,ENSG00000181218,ENSG00000182217,ENSG00000182326,ENSG00000182572,ENSG00000182611,ENSG00000183454,ENSG00000183558,ENSG00000183598,ENSG00000183941,ENSG00000184270,ENSG00000184348,ENSG00000184678,ENSG00000184825,ENSG00000185130,ENSG00000185978,ENSG00000187990,ENSG00000188375,ENSG00000188486,ENSG00000188987,ENSG00000196126,ENSG00000196176,ENSG00000196226,ENSG00000196331,ENSG00000196374,ENSG00000196532,ENSG00000196747,ENSG00000196787,ENSG00000196866,ENSG00000196890,ENSG00000196966,ENSG00000197061,ENSG00000197153,ENSG00000197238,ENSG00000197409,ENSG00000197459,ENSG00000197561,ENSG00000197697,ENSG00000197837,ENSG00000197846,ENSG00000197903,ENSG00000197914,ENSG00000198082,ENSG00000198307,ENSG00000198327,ENSG00000198339,ENSG00000198366,ENSG00000198374,ENSG00000198502,ENSG00000198518,ENSG00000198558,ENSG00000203747,ENSG00000203811,ENSG00000203812,ENSG00000203813,ENSG00000203814,ENSG00000203852,ENSG00000204252,ENSG00000204257,ENSG00000204276,ENSG00000204364,ENSG00000204490,ENSG00000206239,ENSG00000206291,ENSG00000206292,ENSG00000206305,ENSG00000206308,ENSG00000206372,ENSG00000206439,ENSG00000223793,ENSG00000223865,ENSG00000223952,ENSG00000224103,ENSG00000224389,ENSG00000226260,ENSG00000226264,ENSG00000226560,ENSG00000226826,ENSG00000227746,ENSG00000228163,ENSG00000228267,ENSG00000228321,ENSG00000228849,ENSG00000228987,ENSG00000229685,ENSG00000230108,ENSG00000230141,ENSG00000230726,ENSG00000231389,ENSG00000231543,ENSG00000231558,ENSG00000231679,ENSG00000232810,ENSG00000232957,ENSG00000232962,ENSG00000233192,ENSG00000233224,ENSG00000233822,ENSG00000234794,ENSG00000235017,ENSG00000235696,ENSG00000235744,ENSG00000235844,ENSG00000236177,ENSG00000236625,ENSG00000237541,ENSG00000237710,ENSG00000239329,ENSG00000239457,ENSG00000239463,ENSG00000241106,ENSG00000241386,ENSG00000241674,ENSG00000241910,ENSG00000242092,ENSG00000242361,ENSG00000242685,ENSG00000243189,ENSG00000243215,ENSG00000243612,ENSG00000243719,ENSG00000244731	-688264.93823E-6	9.05909E-1	1E0
hsa00910	23	23	1	505	0.2	22	22949	0.1	CA5B	ENSG00000021826,ENSG00000070669,ENSG00000074410,ENSG00000084110,ENSG00000104267,ENSG00000107159,ENSG00000115419,ENSG00000116761,ENSG00000118298,ENSG00000131686,ENSG00000133742,ENSG00000135423,ENSG00000135821,ENSG00000145020,ENSG00000148672,ENSG00000164879,ENSG00000167434,ENSG00000168748,ENSG00000174990,ENSG00000178538,ENSG00000182890,ENSG00000185015	725428.75892E-6	3.94304E-1	8.40604E-1
hsa04514	177	183	7	499	1.38	170	22801	0.74	CADM1,CD34,CDH5,CLDN5,HLA-E,SELE,SPN	ENSG00000002586,ENSG00000005844,ENSG00000010610,ENSG00000012124,ENSG00000013297,ENSG00000013725,ENSG00000018236,ENSG00000021645,ENSG00000038427,ENSG00000039068,ENSG00000062038,ENSG00000066405,ENSG00000067141,ENSG00000073008,ENSG00000076662,ENSG00000077943,ENSG00000081237,ENSG00000088827,ENSG00000090339,ENSG00000090863,ENSG00000091129,ENSG00000091409,ENSG00000099866,ENSG00000101017,ENSG00000102245,ENSG00000103855,ENSG00000105695,ENSG00000105855,ENSG00000106404,ENSG00000108622,ENSG00000108797,ENSG00000110076,ENSG00000110400,ENSG00000110876,ENSG00000113946,ENSG00000114013,ENSG00000115232,ENSG00000115884,ENSG00000116815,ENSG00000116824,ENSG00000120217,ENSG00000121594,ENSG00000124145,ENSG00000129910,ENSG00000130202,ENSG00000134873,ENSG00000137403,ENSG00000138448,ENSG00000139626,ENSG00000142949,ENSG00000144668,ENSG00000146938,ENSG00000149294,ENSG00000149564,ENSG00000150093,ENSG00000150637,ENSG00000153563,ENSG00000154654,ENSG00000154721,ENSG00000156282,ENSG00000156284,ENSG00000158769,ENSG00000158887,ENSG00000159261,ENSG00000160223,ENSG00000160255,ENSG00000162512,ENSG00000162692,ENSG00000162706,ENSG00000163347,ENSG00000163531,ENSG00000163599,ENSG00000163600,ENSG00000164007,ENSG00000165215,ENSG00000165376,ENSG00000166086,ENSG00000168384,ENSG00000169439,ENSG00000169760,ENSG00000169896,ENSG00000169992,ENSG00000170017,ENSG00000170558,ENSG00000171217,ENSG00000172116,ENSG00000172260,ENSG00000173482,ENSG00000174175,ENSG00000174469,ENSG00000177300,ENSG00000177707,ENSG00000178562,ENSG00000179242,ENSG00000179344,ENSG00000179915,ENSG00000181885,ENSG00000184144,ENSG00000184697,ENSG00000188389,ENSG00000188404,ENSG00000189143,ENSG00000196126,ENSG00000197646,ENSG00000197822,ENSG00000197965,ENSG00000198502,ENSG00000198910,ENSG00000204252,ENSG00000204257,ENSG00000204276,ENSG00000204525,ENSG00000204632,ENSG00000204642,ENSG00000206239,ENSG00000206291,ENSG00000206292,ENSG00000206305,ENSG00000206308,ENSG00000206503,ENSG00000206506,ENSG00000206509,ENSG00000213937,ENSG00000223793,ENSG00000223865,ENSG00000224103,ENSG00000226260,ENSG00000226264,ENSG00000226826,ENSG00000228163,ENSG00000228987,ENSG00000229685,ENSG00000229698,ENSG00000230141,ENSG00000230413,ENSG00000230726,ENSG00000231389,ENSG00000231558,ENSG00000231679,ENSG00000232957,ENSG00000232962,ENSG00000233095,ENSG00000233192,ENSG00000234745,ENSG00000234794,ENSG00000235220,ENSG00000235346,ENSG00000235657,ENSG00000235680,ENSG00000235744,ENSG00000235844,ENSG00000236177,ENSG00000237216,ENSG00000237508,ENSG00000237541,ENSG00000237710,ENSG00000239329,ENSG00000239457,ENSG00000239463,ENSG00000241106,ENSG00000241386,ENSG00000241674,ENSG00000241910,ENSG00000242092,ENSG00000242361,ENSG00000242685,ENSG00000243189,ENSG00000243215,ENSG00000243612,ENSG00000243719	632065.28988E-6	8.92585E-2	3.93549E-1
hsa04070	74	76	2	504	0.4	72	22899	0.31	CALM1,INPP5A	ENSG00000011405,ENSG00000040933,ENSG00000051382,ENSG00000058866,ENSG00000065357,ENSG00000077044,ENSG00000078142,ENSG00000078269,ENSG00000096433,ENSG00000100605,ENSG00000101290,ENSG00000101333,ENSG00000102780,ENSG00000103502,ENSG00000105647,ENSG00000105851,ENSG00000107242,ENSG00000109452,ENSG00000115020,ENSG00000115556,ENSG00000117461,ENSG00000121879,ENSG00000122126,ENSG00000123104,ENSG00000124181,ENSG00000126583,ENSG00000127080,ENSG00000132376,ENSG00000133056,ENSG00000133731,ENSG00000136267,ENSG00000137825,ENSG00000137841,ENSG00000138193,ENSG00000139144,ENSG00000139151,ENSG00000141401,ENSG00000141506,ENSG00000141720,ENSG00000143393,ENSG00000143398,ENSG00000143772,ENSG00000145214,ENSG00000145675,ENSG00000148384,ENSG00000149091,ENSG00000149782,ENSG00000150867,ENSG00000150995,ENSG00000151689,ENSG00000153933,ENSG00000154229,ENSG00000157680,ENSG00000159082,ENSG00000161714,ENSG00000163624,ENSG00000165458,ENSG00000166501,ENSG00000166908,ENSG00000168918,ENSG00000169885,ENSG00000171608,ENSG00000171862,ENSG00000178363,ENSG00000178372,ENSG00000182621,ENSG00000185133,ENSG00000186111,ENSG00000187091,ENSG00000197943,ENSG00000204084,ENSG00000241973	232753.31394E-6	4.75821E-1	8.83688E-1
hsa04720	68	70	2	504	0.4	66	22905	0.29	CALM1,HOXA5	ENSG00000005339,ENSG00000058272,ENSG00000058404,ENSG00000070808,ENSG00000071242,ENSG00000072062,ENSG00000072133,ENSG00000078061,ENSG00000079337,ENSG00000096433,ENSG00000100030,ENSG00000100393,ENSG00000101333,ENSG00000102882,ENSG00000105464,ENSG00000107758,ENSG00000116473,ENSG00000117676,ENSG00000120251,ENSG00000120910,ENSG00000123104,ENSG00000126583,ENSG00000126934,ENSG00000127314,ENSG00000128272,ENSG00000132155,ENSG00000133703,ENSG00000135447,ENSG00000137841,ENSG00000138814,ENSG00000142875,ENSG00000145349,ENSG00000148660,ENSG00000149782,ENSG00000150086,ENSG00000150995,ENSG00000151067,ENSG00000152495,ENSG00000152822,ENSG00000154229,ENSG00000155511,ENSG00000155897,ENSG00000156052,ENSG00000157764,ENSG00000161509,ENSG00000164742,ENSG00000165059,ENSG00000166501,ENSG00000166869,ENSG00000168959,ENSG00000169032,ENSG00000169885,ENSG00000172531,ENSG00000174775,ENSG00000176884,ENSG00000177189,ENSG00000178363,ENSG00000178372,ENSG00000182621,ENSG00000183454,ENSG00000183943,ENSG00000186298,ENSG00000187446,ENSG00000188386,ENSG00000213281,ENSG00000221823	320026.67678E-6	4.32533E-1	8.65336E-1
hsa04722	124	126	8	498	1.58	116	22855	0.5	CALM1,CRK,HOXA5,JUN,NFKBIA,RHOA,SORT1,SOX17	ENSG00000002330,ENSG00000050748,ENSG00000051382,ENSG00000058404,ENSG00000064300,ENSG00000070808,ENSG00000070831,ENSG00000071242,ENSG00000072133,ENSG00000076984,ENSG00000078900,ENSG00000080815,ENSG00000082701,ENSG00000087088,ENSG00000090376,ENSG00000095015,ENSG00000097007,ENSG00000099942,ENSG00000100030,ENSG00000100485,ENSG00000100784,ENSG00000102882,ENSG00000103653,ENSG00000104312,ENSG00000104825,ENSG00000105221,ENSG00000105647,ENSG00000105851,ENSG00000107263,ENSG00000107643,ENSG00000108953,ENSG00000109320,ENSG00000109339,ENSG00000109458,ENSG00000110851,ENSG00000111252,ENSG00000111348,ENSG00000112062,ENSG00000115904,ENSG00000116473,ENSG00000117020,ENSG00000117461,ENSG00000117560,ENSG00000117676,ENSG00000118689,ENSG00000121879,ENSG00000124181,ENSG00000126934,ENSG00000127314,ENSG00000128245,ENSG00000128272,ENSG00000129946,ENSG00000132155,ENSG00000133124,ENSG00000133703,ENSG00000134070,ENSG00000134259,ENSG00000134308,ENSG00000134313,ENSG00000136238,ENSG00000137764,ENSG00000140538,ENSG00000141506,ENSG00000141510,ENSG00000141522,ENSG00000142208,ENSG00000145349,ENSG00000145675,ENSG00000146232,ENSG00000148053,ENSG00000148660,ENSG00000152256,ENSG00000152495,ENSG00000156711,ENSG00000157764,ENSG00000160691,ENSG00000160999,ENSG00000162302,ENSG00000162889,ENSG00000163932,ENSG00000164924,ENSG00000166225,ENSG00000166484,ENSG00000166681,ENSG00000166913,ENSG00000167744,ENSG00000169032,ENSG00000169047,ENSG00000169885,ENSG00000170027,ENSG00000171606,ENSG00000171608,ENSG00000171791,ENSG00000173039,ENSG00000174775,ENSG00000175104,ENSG00000176697,ENSG00000177189,ENSG00000177885,ENSG00000178188,ENSG00000178363,ENSG00000178372,ENSG00000179222,ENSG00000179295,ENSG00000184216,ENSG00000185386,ENSG00000185634,ENSG00000185652,ENSG00000185950,ENSG00000188130,ENSG00000197442,ENSG00000197943,ENSG00000198001,ENSG00000198400,ENSG00000198909,ENSG00000213281	1.1521764643E0	5.49489E-3	7.61435E-2
