#term	term_size	term_size_in_genome	list1_positives	list1_negatives	list1_percentage	list2_positives	list2_negatives	list2_percentage	list1_positive_ids	list2_positive_ids	odds_ratio_log	pvalue	adj_pvalue
hsa04130	33	37	4	792	0.5	29	19497	0.15	BET1,FOXC1,FOXL1,STX1B	ENSG00000053501,ENSG00000079950,ENSG00000092531,ENSG00000099940,ENSG00000103496,ENSG00000104915,ENSG00000106089,ENSG00000106636,ENSG00000108587,ENSG00000111450,ENSG00000113734,ENSG00000117533,ENSG00000117758,ENSG00000124222,ENSG00000124333,ENSG00000132639,ENSG00000135604,ENSG00000136874,ENSG00000143740,ENSG00000151532,ENSG00000162236,ENSG00000166900,ENSG00000168818,ENSG00000168899,ENSG00000170310,ENSG00000171045,ENSG00000177951,ENSG00000178750,ENSG00000220205	1.2224530259E0	3.88542E-2	1.67505E-1
hsa04120	103	131	20	776	2.51	83	19443	0.43	BIRC6,CDC23,CDC26,FOXC1,FOXL1,HERC2,HERC3,HERC4,PML,SIAH1,SOCS1,TRIM32,UBE2A,UBE2D3,UBE2F,UBE2N,UBE2Q2,UBE3A,UBE3B,VHL	ENSG00000004897,ENSG00000009335,ENSG00000012048,ENSG00000023445,ENSG00000033178,ENSG00000033800,ENSG00000036257,ENSG00000044090,ENSG00000049167,ENSG00000049759,ENSG00000053900,ENSG00000055130,ENSG00000069869,ENSG00000072401,ENSG00000072803,ENSG00000078043,ENSG00000078747,ENSG00000078967,ENSG00000079999,ENSG00000086758,ENSG00000099804,ENSG00000100023,ENSG00000100387,ENSG00000101966,ENSG00000102069,ENSG00000102858,ENSG00000103266,ENSG00000103275,ENSG00000103363,ENSG00000104343,ENSG00000105325,ENSG00000107341,ENSG00000108094,ENSG00000108106,ENSG00000108395,ENSG00000108854,ENSG00000109670,ENSG00000110107,ENSG00000110330,ENSG00000110344,ENSG00000114125,ENSG00000116661,ENSG00000123124,ENSG00000126261,ENSG00000129055,ENSG00000130725,ENSG00000130985,ENSG00000132388,ENSG00000134574,ENSG00000135679,ENSG00000140543,ENSG00000141552,ENSG00000142230,ENSG00000142273,ENSG00000143207,ENSG00000145604,ENSG00000153107,ENSG00000153827,ENSG00000154582,ENSG00000158290,ENSG00000159202,ENSG00000160087,ENSG00000160224,ENSG00000162298,ENSG00000164162,ENSG00000167986,ENSG00000170035,ENSG00000170142,ENSG00000175063,ENSG00000175104,ENSG00000175931,ENSG00000176248,ENSG00000177414,ENSG00000182179,ENSG00000184557,ENSG00000184787,ENSG00000185019,ENSG00000185345,ENSG00000185651,ENSG00000186591,ENSG00000198373,ENSG00000198642,ENSG00000198742	1.7979815327E0	2.74149E-9	5.31849E-7
hsa00920	11	12	2	794	0.25	9	19517	0.05	BPNT1,FOXC1	ENSG00000088002,ENSG00000109193,ENSG00000136213,ENSG00000139531,ENSG00000180767,ENSG00000197165,ENSG00000198682,ENSG00000213599,ENSG00000213648	1.6978803016E0	6.66748E-2	1.84784E-1
hsa00970	37	42	4	792	0.5	33	19493	0.17	CARS,FOXC1,FOXL1,ZFX	ENSG00000011376,ENSG00000031698,ENSG00000067704,ENSG00000090861,ENSG00000096171,ENSG00000103707,ENSG00000104835,ENSG00000106105,ENSG00000109618,ENSG00000112855,ENSG00000113407,ENSG00000113643,ENSG00000115866,ENSG00000116874,ENSG00000117593,ENSG00000124608,ENSG00000133706,ENSG00000134440,ENSG00000134684,ENSG00000134905,ENSG00000137513,ENSG00000139131,ENSG00000140105,ENSG00000143374,ENSG00000145982,ENSG00000146282,ENSG00000166986,ENSG00000172053,ENSG00000179988,ENSG00000185418,ENSG00000204394,ENSG00000226589,ENSG00000236178	1.0930361136E0	5.55609E-2	1.77079E-1
hsa04110	104	119	11	785	1.38	93	19433	0.48	CCND2,CDC23,CDC25B,CDC26,EP300,FOXC1,FOXL1,MYC,STAG1,YWHAB,YWHAE	ENSG00000002822,ENSG00000004897,ENSG00000005339,ENSG00000006634,ENSG00000007968,ENSG00000053900,ENSG00000055130,ENSG00000072501,ENSG00000073111,ENSG00000076003,ENSG00000077935,ENSG00000079335,ENSG00000080839,ENSG00000081377,ENSG00000082701,ENSG00000091651,ENSG00000092969,ENSG00000093009,ENSG00000094804,ENSG00000097007,ENSG00000097046,ENSG00000099860,ENSG00000100297,ENSG00000100387,ENSG00000101972,ENSG00000103479,ENSG00000104738,ENSG00000105173,ENSG00000105325,ENSG00000108055,ENSG00000110092,ENSG00000111276,ENSG00000112242,ENSG00000112576,ENSG00000112742,ENSG00000114126,ENSG00000115942,ENSG00000115947,ENSG00000116478,ENSG00000116670,ENSG00000116717,ENSG00000116809,ENSG00000119699,ENSG00000121031,ENSG00000123080,ENSG00000123374,ENSG00000124762,ENSG00000127564,ENSG00000128245,ENSG00000129055,ENSG00000129355,ENSG00000129757,ENSG00000130222,ENSG00000132646,ENSG00000133740,ENSG00000134057,ENSG00000134308,ENSG00000134480,ENSG00000135336,ENSG00000135446,ENSG00000135476,ENSG00000135679,ENSG00000141510,ENSG00000141552,ENSG00000141646,ENSG00000145604,ENSG00000147082,ENSG00000147883,ENSG00000147889,ENSG00000149311,ENSG00000149554,ENSG00000153107,ENSG00000154473,ENSG00000156970,ENSG00000157456,ENSG00000158402,ENSG00000164045,ENSG00000164162,ENSG00000164611,ENSG00000164924,ENSG00000166483,ENSG00000166508,ENSG00000166851,ENSG00000166949,ENSG00000169679,ENSG00000170027,ENSG00000175054,ENSG00000175387,ENSG00000175793,ENSG00000176248,ENSG00000196591,ENSG00000198176,ENSG00000205250	1.0743399927E0	2.52602E-3	5.44498E-2
hsa04115	60	67	4	792	0.5	56	19470	0.29	CCND2,FOXC1,FOXL1,SIAH1	ENSG00000015475,ENSG00000017427,ENSG00000026103,ENSG00000064012,ENSG00000075218,ENSG00000080546,ENSG00000085117,ENSG00000087088,ENSG00000099860,ENSG00000103197,ENSG00000105173,ENSG00000105327,ENSG00000106366,ENSG00000110092,ENSG00000112378,ENSG00000112576,ENSG00000113328,ENSG00000115107,ENSG00000115129,ENSG00000116717,ENSG00000120471,ENSG00000120868,ENSG00000120889,ENSG00000123374,ENSG00000124762,ENSG00000130222,ENSG00000130766,ENSG00000132906,ENSG00000134057,ENSG00000134574,ENSG00000135446,ENSG00000135679,ENSG00000137801,ENSG00000141510,ENSG00000141682,ENSG00000143207,ENSG00000146674,ENSG00000147082,ENSG00000147889,ENSG00000149212,ENSG00000149311,ENSG00000149547,ENSG00000149554,ENSG00000157456,ENSG00000164054,ENSG00000164305,ENSG00000170836,ENSG00000171848,ENSG00000171862,ENSG00000172115,ENSG00000175054,ENSG00000175793,ENSG00000177595,ENSG00000181790,ENSG00000198625,ENSG00000206075	563011.37694E-6	2.07977E-1	3.41814E-1
hsa04310	131	156	9	787	1.13	122	19404	0.62	CCND2,CHD8,EP300,FOXC1,FOXL1,MYC,PPP2R5D,SFRP4,SIAH1	ENSG00000002745,ENSG00000004975,ENSG00000005339,ENSG00000050748,ENSG00000055130,ENSG00000058404,ENSG00000061492,ENSG00000066027,ENSG00000067560,ENSG00000067900,ENSG00000070018,ENSG00000070770,ENSG00000072736,ENSG00000072803,ENSG00000078304,ENSG00000081059,ENSG00000082701,ENSG00000085741,ENSG00000087095,ENSG00000092377,ENSG00000100387,ENSG00000100968,ENSG00000101333,ENSG00000101849,ENSG00000102312,ENSG00000103126,ENSG00000104290,ENSG00000104332,ENSG00000104371,ENSG00000105568,ENSG00000105989,ENSG00000107404,ENSG00000109339,ENSG00000110092,ENSG00000111186,ENSG00000111432,ENSG00000112033,ENSG00000112576,ENSG00000113575,ENSG00000113712,ENSG00000114251,ENSG00000115266,ENSG00000115596,ENSG00000116161,ENSG00000120057,ENSG00000120910,ENSG00000125084,ENSG00000128340,ENSG00000131196,ENSG00000134245,ENSG00000134318,ENSG00000134982,ENSG00000135341,ENSG00000135925,ENSG00000136238,ENSG00000137841,ENSG00000138814,ENSG00000139174,ENSG00000140807,ENSG00000141510,ENSG00000141646,ENSG00000142875,ENSG00000143816,ENSG00000145349,ENSG00000145423,ENSG00000145506,ENSG00000146122,ENSG00000147869,ENSG00000148737,ENSG00000149782,ENSG00000154229,ENSG00000154342,ENSG00000154764,ENSG00000155011,ENSG00000155760,ENSG00000156076,ENSG00000157240,ENSG00000158955,ENSG00000162337,ENSG00000162552,ENSG00000163251,ENSG00000163637,ENSG00000163904,ENSG00000164736,ENSG00000164930,ENSG00000165059,ENSG00000165879,ENSG00000166869,ENSG00000166949,ENSG00000168036,ENSG00000168646,ENSG00000168772,ENSG00000169750,ENSG00000169884,ENSG00000173218,ENSG00000174804,ENSG00000175029,ENSG00000175387,ENSG00000175592,ENSG00000175792,ENSG00000177283,ENSG00000177565,ENSG00000177606,ENSG00000178585,ENSG00000180138,ENSG00000180340,ENSG00000181274,ENSG00000182621,ENSG00000183943,ENSG00000187446,ENSG00000188064,ENSG00000188386,ENSG00000188763,ENSG00000204435,ENSG00000206406,ENSG00000213923,ENSG00000221823,ENSG00000224398,ENSG00000224774,ENSG00000228875,ENSG00000230700,ENSG00000232960	598209.79355E-6	7.23157E-2	1.94851E-1
hsa04630	129	154	10	786	1.26	119	19407	0.61	CCND2,EP300,FOXC1,FOXL1,JAK3,MYC,OSMR,SOCS1,SOS1,STAT2	ENSG00000005339,ENSG00000016402,ENSG00000027697,ENSG00000033800,ENSG00000051382,ENSG00000077238,ENSG00000078043,ENSG00000091181,ENSG00000095752,ENSG00000096968,ENSG00000096996,ENSG00000099985,ENSG00000100368,ENSG00000100385,ENSG00000100485,ENSG00000103522,ENSG00000104432,ENSG00000105221,ENSG00000105647,ENSG00000108342,ENSG00000109471,ENSG00000110092,ENSG00000110324,ENSG00000110944,ENSG00000111536,ENSG00000111679,ENSG00000112576,ENSG00000112964,ENSG00000113494,ENSG00000113520,ENSG00000113525,ENSG00000115145,ENSG00000117020,ENSG00000117400,ENSG00000117461,ENSG00000119535,ENSG00000120235,ENSG00000120242,ENSG00000120833,ENSG00000121879,ENSG00000122756,ENSG00000123496,ENSG00000124334,ENSG00000126561,ENSG00000127318,ENSG00000128342,ENSG00000130427,ENSG00000131724,ENSG00000134460,ENSG00000136158,ENSG00000136487,ENSG00000136488,ENSG00000136634,ENSG00000136738,ENSG00000137070,ENSG00000137080,ENSG00000137193,ENSG00000138378,ENSG00000141506,ENSG00000142166,ENSG00000142208,ENSG00000142273,ENSG00000142677,ENSG00000145777,ENSG00000147168,ENSG00000147873,ENSG00000147885,ENSG00000147896,ENSG00000150281,ENSG00000159110,ENSG00000159128,ENSG00000160712,ENSG00000162594,ENSG00000162891,ENSG00000162892,ENSG00000164056,ENSG00000164136,ENSG00000164399,ENSG00000164400,ENSG00000164485,ENSG00000166888,ENSG00000168610,ENSG00000168811,ENSG00000168939,ENSG00000169194,ENSG00000171150,ENSG00000171552,ENSG00000171608,ENSG00000171855,ENSG00000172179,ENSG00000173757,ENSG00000174111,ENSG00000174697,ENSG00000175505,ENSG00000177047,ENSG00000179295,ENSG00000180008,ENSG00000182393,ENSG00000183709,ENSG00000184557,ENSG00000185291,ENSG00000185436,ENSG00000186803,ENSG00000187266,ENSG00000187678,ENSG00000188379,ENSG00000189162,ENSG00000197110,ENSG00000197919,ENSG00000198223,ENSG00000198369,ENSG00000205755,ENSG00000213928,ENSG00000214042,ENSG00000228083,ENSG00000234829,ENSG00000236637,ENSG00000242689,ENSG00000243646	729893.91217E-6	3.03994E-2	1.55197E-1
hsa05014	59	63	4	792	0.5	55	19471	0.28	CCS,DERL1,FOXC1,FOXL1	ENSG00000002330,ENSG00000003393,ENSG00000015475,ENSG00000034152,ENSG00000067182,ENSG00000087088,ENSG00000089250,ENSG00000100285,ENSG00000104722,ENSG00000104725,ENSG00000105464,ENSG00000108984,ENSG00000110436,ENSG00000112062,ENSG00000120868,ENSG00000120910,ENSG00000130204,ENSG00000132906,ENSG00000135406,ENSG00000136238,ENSG00000137752,ENSG00000138814,ENSG00000141510,ENSG00000142168,ENSG00000144566,ENSG00000150086,ENSG00000155511,ENSG00000156711,ENSG00000158882,ENSG00000161509,ENSG00000164305,ENSG00000166869,ENSG00000171552,ENSG00000172115,ENSG00000176884,ENSG00000183454,ENSG00000185386,ENSG00000187446,ENSG00000188130,ENSG00000188386,ENSG00000197442,ENSG00000204209,ENSG00000204490,ENSG00000206206,ENSG00000206279,ENSG00000206439,ENSG00000221823,ENSG00000223952,ENSG00000227046,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000231617,ENSG00000232810,ENSG00000233276	581081.24219E-6	1.99805E-1	3.34156E-1
hsa00760	22	24	3	793	0.38	19	19507	0.1	CD38,FOXC1,FOXL1	ENSG00000008130,ENSG00000076685,ENSG00000103485,ENSG00000105835,ENSG00000106733,ENSG00000109743,ENSG00000112874,ENSG00000112992,ENSG00000125458,ENSG00000135318,ENSG00000138356,ENSG00000157064,ENSG00000163864,ENSG00000166741,ENSG00000172890,ENSG00000173614,ENSG00000185013,ENSG00000198805,ENSG00000205309	1.3568787424E0	5.29952E-2	1.77079E-1
hsa04640	82	94	4	792	0.5	78	19448	0.4	CD38,FOXC1,FOXL1,ITGA6	ENSG00000005961,ENSG00000010278,ENSG00000010610,ENSG00000012124,ENSG00000026508,ENSG00000049130,ENSG00000056345,ENSG00000072274,ENSG00000077238,ENSG00000085063,ENSG00000090534,ENSG00000091181,ENSG00000095752,ENSG00000104432,ENSG00000104921,ENSG00000108342,ENSG00000110448,ENSG00000113520,ENSG00000113525,ENSG00000115008,ENSG00000115232,ENSG00000115590,ENSG00000116824,ENSG00000119535,ENSG00000122025,ENSG00000124334,ENSG00000125538,ENSG00000130427,ENSG00000134460,ENSG00000135218,ENSG00000137070,ENSG00000150337,ENSG00000157404,ENSG00000158473,ENSG00000158477,ENSG00000158481,ENSG00000158485,ENSG00000158488,ENSG00000160654,ENSG00000160712,ENSG00000161638,ENSG00000164399,ENSG00000164400,ENSG00000167286,ENSG00000169704,ENSG00000170180,ENSG00000170458,ENSG00000172116,ENSG00000173762,ENSG00000174059,ENSG00000177455,ENSG00000178732,ENSG00000182578,ENSG00000184371,ENSG00000185245,ENSG00000185291,ENSG00000187266,ENSG00000196126,ENSG00000196352,ENSG00000196549,ENSG00000198223,ENSG00000198502,ENSG00000203618,ENSG00000203710,ENSG00000204490,ENSG00000206308,ENSG00000206439,ENSG00000213949,ENSG00000223952,ENSG00000226260,ENSG00000228321,ENSG00000228849,ENSG00000228987,ENSG00000230108,ENSG00000230726,ENSG00000231679,ENSG00000232810,ENSG00000234794	230523.65861E-6	4.01128E-1	5.11966E-1
hsa04114	88	108	9	787	1.13	79	19447	0.4	CDC23,CDC26,FOXC1,FOXL1,MAP2K1,PPP2R5D,SLK,YWHAB,YWHAE	ENSG00000004897,ENSG00000017427,ENSG00000053900,ENSG00000055130,ENSG00000058404,ENSG00000066027,ENSG00000066923,ENSG00000071242,ENSG00000072133,ENSG00000072501,ENSG00000072803,ENSG00000077935,ENSG00000078295,ENSG00000078304,ENSG00000087586,ENSG00000096433,ENSG00000100387,ENSG00000100918,ENSG00000102882,ENSG00000105173,ENSG00000105568,ENSG00000108055,ENSG00000112029,ENSG00000113575,ENSG00000116670,ENSG00000117676,ENSG00000120910,ENSG00000121281,ENSG00000123104,ENSG00000123374,ENSG00000127564,ENSG00000128245,ENSG00000129055,ENSG00000129810,ENSG00000129965,ENSG00000134057,ENSG00000134308,ENSG00000135476,ENSG00000138031,ENSG00000138814,ENSG00000140443,ENSG00000141552,ENSG00000142875,ENSG00000143933,ENSG00000145349,ENSG00000150995,ENSG00000153107,ENSG00000155897,ENSG00000157456,ENSG00000158402,ENSG00000160014,ENSG00000162104,ENSG00000163806,ENSG00000164162,ENSG00000164611,ENSG00000164742,ENSG00000164924,ENSG00000165059,ENSG00000166851,ENSG00000166869,ENSG00000169679,ENSG00000169885,ENSG00000170027,ENSG00000172531,ENSG00000172680,ENSG00000173175,ENSG00000174233,ENSG00000176248,ENSG00000178372,ENSG00000183943,ENSG00000186298,ENSG00000187446,ENSG00000188130,ENSG00000188386,ENSG00000198668,ENSG00000204710,ENSG00000213639,ENSG00000214575,ENSG00000221823	1.034996572E0	7.50094E-3	8.55989E-2
hsa04914	69	82	7	789	0.88	62	19464	0.32	CDC23,CDC25B,CDC26,FOXC1,FOXL1,GNAI1,MAP2K1	ENSG00000004897,ENSG00000017427,ENSG00000050748,ENSG00000051382,ENSG00000053900,ENSG00000065135,ENSG00000071242,ENSG00000072133,ENSG00000078061,ENSG00000078295,ENSG00000080824,ENSG00000096384,ENSG00000102882,ENSG00000105221,ENSG00000105325,ENSG00000105647,ENSG00000109339,ENSG00000112062,ENSG00000114353,ENSG00000116670,ENSG00000117020,ENSG00000117461,ENSG00000117676,ENSG00000121281,ENSG00000121879,ENSG00000123374,ENSG00000127564,ENSG00000129055,ENSG00000129965,ENSG00000133703,ENSG00000134057,ENSG00000138031,ENSG00000140443,ENSG00000141506,ENSG00000141552,ENSG00000142208,ENSG00000142875,ENSG00000147082,ENSG00000153107,ENSG00000155897,ENSG00000156711,ENSG00000157456,ENSG00000158402,ENSG00000162104,ENSG00000163806,ENSG00000164045,ENSG00000164162,ENSG00000164742,ENSG00000165059,ENSG00000166851,ENSG00000169679,ENSG00000171608,ENSG00000172572,ENSG00000172680,ENSG00000173175,ENSG00000174233,ENSG00000176248,ENSG00000183943,ENSG00000185386,ENSG00000188130,ENSG00000204710,ENSG00000214575	1.0243313276E0	1.81419E-2	1.21363E-1
hsa04010	243	289	17	779	2.14	226	19300	1.16	CDC25B,DUSP10,DUSP7,FLNB,FOXC1,FOXL1,GNA12,MAP2K1,MAP3K2,MAP3K7IP1,MYC,NRAS,PPM1A,RAP1A,SOS1,STK3,ZAK	ENSG00000006062,ENSG00000006116,ENSG00000006283,ENSG00000006432,ENSG00000007402,ENSG00000008735,ENSG00000011485,ENSG00000011566,ENSG00000026103,ENSG00000034152,ENSG00000050748,ENSG00000058335,ENSG00000065559,ENSG00000067182,ENSG00000068078,ENSG00000068831,ENSG00000069764,ENSG00000069956,ENSG00000070193,ENSG00000070388,ENSG00000070831,ENSG00000071242,ENSG00000072133,ENSG00000073009,ENSG00000075388,ENSG00000075429,ENSG00000075461,ENSG00000076984,ENSG00000077150,ENSG00000077782,ENSG00000078579,ENSG00000079277,ENSG00000081248,ENSG00000085276,ENSG00000087095,ENSG00000089022,ENSG00000092969,ENSG00000099860,ENSG00000099875,ENSG00000099942,ENSG00000100078,ENSG00000100311,ENSG00000100346,ENSG00000100485,ENSG00000100784,ENSG00000100968,ENSG00000101109,ENSG00000102466,ENSG00000102678,ENSG00000102882,ENSG00000104365,ENSG00000104814,ENSG00000104856,ENSG00000105221,ENSG00000105550,ENSG00000105605,ENSG00000106799,ENSG00000107831,ENSG00000108861,ENSG00000108878,ENSG00000108984,ENSG00000109270,ENSG00000109339,ENSG00000109756,ENSG00000109971,ENSG00000110786,ENSG00000111241,ENSG00000111266,ENSG00000112062,ENSG00000113319,ENSG00000113578,ENSG00000113721,ENSG00000114279,ENSG00000115008,ENSG00000115590,ENSG00000116717,ENSG00000117020,ENSG00000117215,ENSG00000117560,ENSG00000117632,ENSG00000117676,ENSG00000118972,ENSG00000119699,ENSG00000120129,ENSG00000120910,ENSG00000121653,ENSG00000123358,ENSG00000123739,ENSG00000125538,ENSG00000125952,ENSG00000126458,ENSG00000126767,ENSG00000126803,ENSG00000126934,ENSG00000127191,ENSG00000127314,ENSG00000127472,ENSG00000128272,ENSG00000128340,ENSG00000128591,ENSG00000129682,ENSG00000130159,ENSG00000130222,ENSG00000130433,ENSG00000130522,ENSG00000130758,ENSG00000130829,ENSG00000133703,ENSG00000134259,ENSG00000134853,ENSG00000135090,ENSG00000135341,ENSG00000135503,ENSG00000136238,ENSG00000137486,ENSG00000137764,ENSG00000138032,ENSG00000138166,ENSG00000138308,ENSG00000138685,ENSG00000138798,ENSG00000138814,ENSG00000139625,ENSG00000140285,ENSG00000141480,ENSG00000141510,ENSG00000141639,ENSG00000141837,ENSG00000142208,ENSG00000142408,ENSG00000142733,ENSG00000142875,ENSG00000143851,ENSG00000145715,ENSG00000146648,ENSG00000148053,ENSG00000148408,ENSG00000149269,ENSG00000151062,ENSG00000151067,ENSG00000154229,ENSG00000155903,ENSG00000156427,ENSG00000156711,ENSG00000157388,ENSG00000157445,ENSG00000158050,ENSG00000158186,ENSG00000158711,ENSG00000158786,ENSG00000158815,ENSG00000160867,ENSG00000161326,ENSG00000161958,ENSG00000162302,ENSG00000162344,ENSG00000164305,ENSG00000165059,ENSG00000166484,ENSG00000166862,ENSG00000166869,ENSG00000167535,ENSG00000167744,ENSG00000168970,ENSG00000169750,ENSG00000170458,ENSG00000170890,ENSG00000171777,ENSG00000172380,ENSG00000172680,ENSG00000173039,ENSG00000173110,ENSG00000173327,ENSG00000174775,ENSG00000175104,ENSG00000175197,ENSG00000176697,ENSG00000177606,ENSG00000180370,ENSG00000182389,ENSG00000183943,ENSG00000184381,ENSG00000184545,ENSG00000185386,ENSG00000185652,ENSG00000186895,ENSG00000187446,ENSG00000187980,ENSG00000188130,ENSG00000188386,ENSG00000188784,ENSG00000196712,ENSG00000196924,ENSG00000197442,ENSG00000197461,ENSG00000198216,ENSG00000198400,ENSG00000198909,ENSG00000204209,ENSG00000204388,ENSG00000204389,ENSG00000204390,ENSG00000204490,ENSG00000205872,ENSG00000206206,ENSG00000206279,ENSG00000206439,ENSG00000212866,ENSG00000213341,ENSG00000215328,ENSG00000221823,ENSG00000223952,ENSG00000224501,ENSG00000227046,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000231555,ENSG00000231617,ENSG00000232804,ENSG00000232810,ENSG00000234258,ENSG00000234475,ENSG00000235941,ENSG00000237724,ENSG00000244102	622527.67381E-6	1.54445E-2	1.12582E-1
hsa00533	16	16	4	792	0.5	12	19514	0.06	CHST1,FOXC1,FOXL1,FUT8	ENSG00000008513,ENSG00000086062,ENSG00000117411,ENSG00000126091,ENSG00000140835,ENSG00000156966,ENSG00000157350,ENSG00000158850,ENSG00000170340,ENSG00000174684,ENSG00000175040,ENSG00000183196	2.1057137552E0	2.91629E-3	5.65761E-2
hsa00532	17	22	2	794	0.25	15	19511	0.08	CHST15,FOXC1	ENSG00000015532,ENSG00000027847,ENSG00000033100,ENSG00000103489,ENSG00000109956,ENSG00000111817,ENSG00000112309,ENSG00000123989,ENSG00000131873,ENSG00000136213,ENSG00000147119,ENSG00000149541,ENSG00000169105,ENSG00000180767,ENSG00000198108	1.1867472063E0	1.41606E-1	2.78877E-1
hsa04514	156	183	4	792	0.5	152	19374	0.78	CLDN15,FOXC1,FOXL1,ITGA6	ENSG00000002586,ENSG00000005844,ENSG00000007908,ENSG00000010610,ENSG00000012124,ENSG00000038427,ENSG00000039068,ENSG00000067141,ENSG00000073008,ENSG00000076662,ENSG00000088827,ENSG00000090339,ENSG00000090863,ENSG00000099866,ENSG00000101017,ENSG00000103855,ENSG00000105695,ENSG00000105855,ENSG00000108622,ENSG00000108797,ENSG00000110076,ENSG00000110400,ENSG00000110876,ENSG00000114013,ENSG00000115232,ENSG00000115884,ENSG00000116815,ENSG00000116824,ENSG00000124145,ENSG00000129910,ENSG00000130202,ENSG00000137403,ENSG00000138448,ENSG00000144668,ENSG00000146938,ENSG00000149294,ENSG00000149564,ENSG00000150093,ENSG00000150637,ENSG00000154654,ENSG00000154721,ENSG00000156282,ENSG00000156284,ENSG00000158769,ENSG00000158887,ENSG00000159261,ENSG00000160223,ENSG00000160255,ENSG00000162706,ENSG00000163531,ENSG00000163600,ENSG00000164007,ENSG00000165215,ENSG00000165376,ENSG00000166086,ENSG00000168384,ENSG00000169439,ENSG00000169760,ENSG00000169992,ENSG00000170017,ENSG00000171217,ENSG00000172116,ENSG00000173482,ENSG00000174059,ENSG00000174469,ENSG00000177300,ENSG00000178562,ENSG00000179242,ENSG00000179344,ENSG00000179776,ENSG00000179915,ENSG00000181885,ENSG00000182985,ENSG00000184113,ENSG00000184144,ENSG00000184697,ENSG00000188389,ENSG00000188404,ENSG00000189143,ENSG00000196126,ENSG00000197471,ENSG00000197646,ENSG00000197965,ENSG00000198502,ENSG00000198910,ENSG00000204257,ENSG00000204276,ENSG00000204525,ENSG00000204592,ENSG00000204632,ENSG00000204642,ENSG00000206239,ENSG00000206291,ENSG00000206292,ENSG00000206305,ENSG00000206308,ENSG00000206493,ENSG00000206503,ENSG00000206506,ENSG00000206509,ENSG00000213937,ENSG00000223793,ENSG00000223865,ENSG00000224103,ENSG00000225201,ENSG00000226260,ENSG00000226264,ENSG00000226826,ENSG00000228163,ENSG00000228987,ENSG00000229252,ENSG00000229685,ENSG00000229698,ENSG00000230141,ENSG00000230254,ENSG00000230413,ENSG00000230726,ENSG00000231389,ENSG00000231558,ENSG00000231679,ENSG00000232957,ENSG00000232962,ENSG00000233095,ENSG00000233192,ENSG00000233904,ENSG00000234745,ENSG00000234794,ENSG00000235220,ENSG00000235346,ENSG00000235657,ENSG00000235680,ENSG00000235744,ENSG00000235844,ENSG00000236177,ENSG00000236632,ENSG00000237216,ENSG00000237508,ENSG00000237541,ENSG00000237710,ENSG00000239329,ENSG00000239457,ENSG00000239463,ENSG00000241386,ENSG00000241674,ENSG00000241910,ENSG00000242092,ENSG00000242361,ENSG00000242685,ENSG00000243189,ENSG00000243215,ENSG00000243612,ENSG00000243719	-440460.31155E-6	8.64576E-1	9.26672E-1
hsa04710	13	13	2	794	0.25	11	19515	0.06	CLOCK,FOXC1	ENSG00000008405,ENSG00000049246,ENSG00000121671,ENSG00000123095,ENSG00000126368,ENSG00000132326,ENSG00000133794,ENSG00000134107,ENSG00000141551,ENSG00000170485,ENSG00000213923	1.4971071261E0	8.98489E-2	2.17884E-1
hsa00130	6	6	3	793	0.38	3	19523	0.02	COQ5,FOXC1,FOXL1	ENSG00000119723,ENSG00000132423,ENSG00000198650	3.203525315E0	1.09564E-3	3.54257E-2
hsa04620	89	107	5	791	0.63	84	19442	0.43	CXCL11,FOXC1,FOXL1,MAP2K1,MAP3K7IP1	ENSG00000006075,ENSG00000034152,ENSG00000050748,ENSG00000051382,ENSG00000064012,ENSG00000065559,ENSG00000073009,ENSG00000076984,ENSG00000078902,ENSG00000100906,ENSG00000101017,ENSG00000101916,ENSG00000102882,ENSG00000104365,ENSG00000105221,ENSG00000105647,ENSG00000108984,ENSG00000109339,ENSG00000112062,ENSG00000114013,ENSG00000117020,ENSG00000117461,ENSG00000118785,ENSG00000120235,ENSG00000120242,ENSG00000121879,ENSG00000125538,ENSG00000126456,ENSG00000126934,ENSG00000127666,ENSG00000128604,ENSG00000129277,ENSG00000131323,ENSG00000135341,ENSG00000136238,ENSG00000137080,ENSG00000137275,ENSG00000137462,ENSG00000141506,ENSG00000142166,ENSG00000142208,ENSG00000143466,ENSG00000147873,ENSG00000147885,ENSG00000154589,ENSG00000156711,ENSG00000159110,ENSG00000161570,ENSG00000164342,ENSG00000168040,ENSG00000168811,ENSG00000169429,ENSG00000170458,ENSG00000171608,ENSG00000171855,ENSG00000172936,ENSG00000173039,ENSG00000173366,ENSG00000174125,ENSG00000175104,ENSG00000177606,ENSG00000183735,ENSG00000185386,ENSG00000185507,ENSG00000186803,ENSG00000187554,ENSG00000188130,ENSG00000188379,ENSG00000196664,ENSG00000197919,ENSG00000198001,ENSG00000204490,ENSG00000206439,ENSG00000213341,ENSG00000214042,ENSG00000223952,ENSG00000228083,ENSG00000228321,ENSG00000228849,ENSG00000230108,ENSG00000232810,ENSG00000234829,ENSG00000236637,ENSG00000239732	380514.0992E-6	2.69713E-1	3.89573E-1
